EngineID,Cycle,Altitude_m,Mach,Tamb_K,Pamb_Pa,RPM_rev_min,FuelFlow_kg_s,P2_Pa,T2_K,P3_Pa,T3_K,P4_Pa,T4_K
9,3,8471.025211600137,0.09552848453634369,233.65911110602065,33218.92683378048,71863.21718864745,1.394756756037396,198634.50321167256,412.3918580659243,185953.20264748193,1727.0245487241893,124642.84064794956,1506.9051735786682
1,12,10120.881331686824,0.5895677047012771,223.8604434956677,25593.57582753511,58768.663007041585,0.37059758110999014,136957.86891410427,381.9190620362262,124865.74531141006,822.4323068400146,58267.83731387166,667.3306403261201
10,27,11021.398246774108,0.2394345760835482,218.18313490823368,22657.44759459442,74346.90573213832,0.39034097593985445,117807.19127287931,400.7050275593983,112379.75442771397,727.4984429979297,28108.910331702118,496.19094968978834
9,28,9207.675344060544,0.36725465459225254,227.4702190722472,29607.65897166964,74274.42457405553,1.383047613511562,167112.95068836893,426.01956448765145,159960.65969467195,1556.9155049929025,87162.62275612795,1268.4118220908822
1,28,8070.174755038079,0.5620104143289576,236.02814096608878,35817.338643840856,47948.85132630242,0.40906743177074845,109174.70311409421,358.00353574566975,101614.51348004819,968.9156680392421,63322.841558614244,850.0820714354945
8,10,249.92024588517867,0.28594364133053435,283.7530924257137,99943.27220453047,32797.36814234732,1.6048763762765366,132140.09020459905,314.8751427550394,124038.93227873537,4860.577521968095,122809.77136551969,4853.931653025346
1,5,7687.908866480688,0.8016678492694637,241.98593931491692,37542.90969305548,54514.70285189903,0.41144753908139786,212538.51394461654,411.86461444134454,199843.62005270293,988.374556442695,110707.08438471565,820.9579210419845
5,3,9381.697501626957,0.4003850301845652,222.44938922928446,28978.81857979322,70473.35124658345,1.693459802185879,181094.76284292038,413.8244207528655,173314.56887187235,1996.502031657857,121655.21441747599,1822.5376352974379
2,3,242.8861505389111,0.291149059112545,286.56159822334286,99920.55629351927,40588.09543958858,0.7826954362002516,237096.90363174854,380.30735955188493,219561.54904306,2001.1005736394939,185429.3225011288,1883.1347820222845
7,25,2800.5119777684663,0.02128286008471685,268.30957953148624,71768.42371229586,71777.30803666842,1.9442804557912718,374167.6666226757,482.5939382485553,356088.38492185023,2210.460221848054,230903.51677939278,1974.9412308475644
6,13,11213.619682104645,0.05759263222006183,215.17472712400905,21368.73651133723,71232.23305855841,0.7212801776592851,120801.3076754287,386.3216684616454,113880.83174196036,1055.5212307934253,56201.984131811376,850.9072280209704
7,30,6888.125238627269,0.7863768545624662,238.61790701296184,41101.07701370087,44726.49059696172,1.0440110305319446,142649.17687074476,373.4253403216665,136243.84377384806,2123.4322079145886,109962.73543331005,1981.5196312173425
10,16,1856.9874115785922,0.6755447214004736,278.55097963418643,80868.55617003138,58982.47770484992,0.7015169088697788,428854.13756864506,485.10495901010603,409898.75840824656,1295.57272317788,216020.4224550115,1092.8962476413326
5,19,4864.528937270019,0.47774432598283584,261.79366230137396,55202.206335830015,60071.38513313645,0.21628672113322192,251571.5825803585,444.9604834124471,238137.3616615011,685.3449012563278,69669.46083081356,476.23703625943807
3,3,9591.214162634273,0.6284049575111748,225.65185790044856,28017.571789633505,41014.96758033474,0.3504914634150214,83446.84539770168,324.2153632929193,80980.13645075542,1022.5161299435048,59416.06193986113,935.8916064277066
5,16,7954.427292106263,0.8740442132020358,236.65208224221124,35496.25276968531,67902.81850577022,1.9140625581603572,287523.4938279163,472.8541642096179,264332.0911358661,2311.1217626210723,183481.90069872778,2069.060557386052
5,9,4666.176829347958,0.4593728018189727,259.0697620103518,57509.21706498453,54934.63390493912,1.2365688463607636,244360.06011758628,421.0105931310844,237880.24198580143,2047.928125300538,175929.53562215087,1872.6366750610487
10,21,5517.648658721033,0.04974236393248028,252.9824449677001,49422.76385822073,51254.6650336638,1.0210799083323254,154396.87281364563,373.9531586959538,146511.6462499217,1877.348800771593,105883.7279674892,1686.0923194804532
1,9,8700.118360863817,0.33113208244019116,230.2075730791778,32232.33481007107,62141.05633841344,1.3520626654974839,157197.86688886897,388.2526514246319,150293.56315443953,1869.4130560472418,107913.18020113782,1706.4465651243122
3,11,5841.336757811622,0.2227696361416017,246.86626910456366,47917.179229985755,73675.11315232271,1.0006796656092767,286725.9521622455,447.71245693809755,273201.4340679651,1332.403196194336,137658.2666820259,1108.6597066055772
9,25,6094.610763955393,0.6911370317792133,247.47117037403527,46042.44389556916,33087.214379177836,1.2314183736498578,75958.8040109927,293.7275197668512,70088.77345311496,3555.283109538618,69423.85394496999,3546.7850541700936
3,5,5739.025941712321,0.1054105061579898,248.73479534172796,48607.53015151854,35970.77360012517,1.4421154291676708,82933.9035082997,302.358779745703,79070.83496725369,3845.356505364221,75374.25388544078,3766.8454758516373
2,15,6688.250991702335,0.0594605219212666,247.13399075332555,41462.589331016556,68658.53677236145,1.0121463608626078,210176.10172922027,423.9749658970364,200268.6444666714,1412.1895161052296,112901.11713459068,1186.2506791744993
10,10,6918.738864800914,0.30548715008251,243.58340391642326,42430.1191825432,70672.71229103091,0.6285596655340907,247299.00991446088,436.8186142746591,232921.6194255423,1018.7179958347326,103163.65040244497,824.5409832801917
6,7,5070.627345573106,0.3096112341913244,252.82479057367627,52941.95608404339,49932.31204101303,0.6761658314803599,186667.12693165196,384.11831112312836,177646.4634166869,1393.5107388766505,126061.25602610066,1275.7653634126357
2,11,2994.7159017994627,0.3134536885141651,270.26670849201014,69863.77152839357,39134.591549848185,1.8145559114836591,148098.86329569473,343.8391197483652,137485.2829269901,4302.729431640896,129150.69936002698,4201.023242322817
5,4,305.1431638723177,0.5791658356737853,289.3423723112189,96551.73208279956,61341.421362001514,0.8234339362117331,591775.2534600055,500.9659618598398,551497.1043896339,1400.4671429394225,307681.30186060845,1193.2592190286223
10,6,3373.804471385854,0.16616939076754875,272.42012955509534,66277.35756126126,31901.500406341784,0.2391730130037722,81919.15459621708,285.07375975095914,78511.77257214156,1002.3800377652922,70987.6175637841,1003.7404610452261
8,7,4840.624842116747,0.6024181084769777,257.2952707958012,54656.38742090325,64462.45047485785,0.7755762719913168,348654.6601938611,464.24198564396346,335271.7021941239,1276.0296355254509,175282.47799641942,1073.9338958782714
6,4,2145.9172848226112,0.7168971273188421,276.0693599662463,77698.88906820184,57940.80282835278,0.9194348071411456,472012.7671699826,474.7688483803323,450765.3390589299,1614.0509943116595,280772.1836581432,1414.5504173471993
1,24,10839.1459686171,0.10005361760061073,220.2185034307347,23236.98160761747,54765.83561972924,0.2206324691793564,74862.16270856529,335.6985385486447,71914.57740093062,622.3589976428133,28937.889599209047,481.76819721101043
9,22,6436.232257138613,0.5041747707064516,246.80712290612718,44750.34200152312,59646.62616450479,0.5011545359416831,215612.91820181863,430.5758105835098,202065.9403702381,992.14323068184,88079.83985112149,770.2380152646235
4,21,5690.6809189196065,0.739388656342487,248.8866690247703,49194.508897220694,53185.86974319146,0.8486515105235555,226545.38259958822,423.9552726665135,214888.4163759929,1527.8259184074045,144268.80844462436,1363.894339036442
3,22,5918.412234961392,0.880503143479,251.83730792299636,47937.0820396874,36877.715008715946,1.4435083148921872,115331.82106472722,338.49008222655954,110146.89328660027,3665.381636641243,104621.54337364456,3625.1928041342658
7,28,9626.219716474929,0.6795419671327402,229.15252786276707,27560.335348896435,37990.48557316076,0.46462100680175955,62400.39883551532,292.6392778824495,59279.32014998476,1317.8203730834327,49942.633260161456,1269.6490903004708
8,3,3554.4640579790034,0.6002437781686016,265.10043331925476,67190.39810541521,77612.17044037757,0.2938284477224968,556750.6348668159,524.0963705259296,532166.8279984624,756.4657905372994,124874.25535447375,494.5662133054088
2,10,404.4766912573481,0.5115927775024834,284.7638841242119,95635.75895280263,67971.60148423284,1.7848872210838687,606385.4121899528,515.982097435624,576710.0176665736,2282.1046602930805,379326.3156058272,2037.7044947468492
9,1,3742.355047779352,0.7233864553690887,266.9827530799117,64196.6906956801,73369.34870276383,0.4452340414126823,557010.4895534089,513.4474591437069,531497.9596444237,934.9739845409508,179460.92596451874,675.8751644274519
10,22,1489.629236103144,0.5833795515336117,279.0114485012016,84042.04938508253,31901.39004777756,1.28470623106242,112270.0541988163,301.2014435576907,105060.45683711977,4189.013160628972,103528.3011476059,4172.171120261195
9,19,8519.288322605975,0.22560808019320452,233.40513870584505,33543.67570609194,52460.343276648346,0.4191672049214952,114449.85242984464,359.00674271712757,105108.2456012624,926.8435928169889,58515.34413150896,775.9370741202388
7,20,1394.79065880882,0.5497781858963273,272.9754419995905,86609.4261546739,77079.22552440604,1.3971489297216306,620139.7646969573,552.3182186572653,595692.8963707768,1682.2227969462456,306050.23506501905,1372.2304824543698
1,15,6025.185554757517,0.719098560783249,246.16147554133227,46338.403276821744,62549.76467523642,1.4510135137353488,294450.63073762157,455.2364896255286,274834.10555953975,2055.748991199836,191656.19771991004,1842.11796195069
2,18,6606.516907483844,0.3932972085387072,244.99808088098146,43735.9853464655,44748.831157226174,1.9100825317034194,113865.45346515605,346.2201146624863,108901.11442912613,3511.861593565793,95650.04863776137,3485.0679389708894
4,5,3428.0145969138725,0.7353898111770223,265.1881268947391,67402.77669165035,73247.87383399434,1.7363930877099707,575835.3613173296,530.4080310398255,544424.96894964,2056.421255788952,346846.6914655376,1818.5673640089838
9,24,440.6197562720651,0.4267146698079694,284.9836458728342,97779.4729112161,47375.80228609217,1.8639670598490947,280418.25051625154,411.23619286953743,264636.16033534973,3248.828299429508,224249.7974337909,3083.3029125197804
8,18,11527.586565443191,0.04353245116824402,212.40793758054176,20855.35565772362,34821.06478884144,0.27870781166082,28880.880211937656,240.33194432172183,27476.28748295922,930.9549801389986,24211.446200033177,897.8540933454647
10,4,10406.783888831595,0.43203439651825687,222.00194851498847,24890.92991779426,33329.05175408068,1.1904922328667846,39467.13512279848,256.3225192535201,37388.25651716538,3593.4584778456942,36314.54447368727,3660.8728432025696
7,22,4877.874030595917,0.6754563293746779,255.93307406835746,55329.33230949517,56607.65547536602,1.437199184987152,278758.0086745551,448.6848161334842,267379.87954752205,2165.7165545004755,193157.22449970283,1968.8687002411557
6,12,4435.8538859933615,0.8229676587178003,259.99069829650904,58486.50466432319,59154.08313167128,1.1859860786518948,381210.8039783034,480.03417899906174,364839.9053516154,1875.5704689421684,244532.61230913937,1620.0852399493028
2,14,156.9222219828698,0.5938796389940427,294.51748519555514,99509.43280962686,38904.50771601289,1.9294609749784992,235542.92295236042,382.3760228937355,222042.28562852243,4478.4148529613985,208279.0944228183,4390.622416614461
8,8,307.7185874263051,0.25662047970657514,285.99196101898974,96714.68702558443,52444.21920632298,1.341201577991337,358109.67260168126,434.1322864584535,334278.93422893604,2274.601816719353,263778.21404875314,2114.240796087625
5,26,7895.784911965528,0.10579740366600641,237.0654636316947,35896.47554881417,44466.58464497479,0.9214901704006639,77932.74376731121,318.49783302453363,73461.41681367361,1824.285657506176,60366.98077747069,1725.8853561436495
7,11,2834.101775536056,0.6091471290869639,273.8055350160051,71603.26410390329,58084.27090229458,1.8499030852225784,387694.1045655742,465.2436878678809,369004.26257246104,2673.100833035157,278606.0062056826,2545.7681847419663
8,11,4544.457397541038,0.055559582962724015,255.69511789198887,56482.687021603124,46544.01019741977,1.0956223344123082,161918.471726183,375.2477212816725,154106.27239053417,2155.825025961023,126677.81487215306,2032.0806759671143
9,12,1705.5275032541276,0.6852212635739178,280.4543134433428,81331.00345515001,35366.729973439986,1.9597557358225004,176382.05156462945,355.51663072863033,165009.0637910884,5217.967893169773,158698.5727151605,5289.193028478839
1,4,9654.38239794929,0.06739339929769159,227.5960581682902,28176.0908337657,79262.15961884682,1.5801270411170802,188014.3301635191,420.7598654675898,181026.3142035223,1711.6883268470326,116671.63215950309,1496.609769343458
4,16,5511.612236642543,0.43819826079281116,246.43844823960717,49981.14886640744,38407.26015054163,1.9413955092969524,102744.22355834402,319.570091809414,97408.23784428515,4552.02129485544,91831.73372197361,4385.822259519105
2,24,444.58485531462713,0.5353583054127654,288.84561716812186,95240.16702342444,41461.66558536205,0.41518662620559155,224260.19323534315,388.60167634397243,212175.36864345483,1142.895346662237,148540.7244582457,1059.3836885606174
5,14,9611.864079527051,0.49946342902304475,221.30812942201004,27867.671296327157,56102.37568653595,0.45284501684736717,121861.15480084596,372.32520569894956,117610.25767480946,934.4945488778594,60938.309144952604,795.4429985080941
1,2,4452.60404470065,0.41127207611163147,259.89102512552887,58203.85570456829,69050.9337686756,0.5647129075909856,373737.91368997586,462.4393907087101,350404.1912005826,1008.6666523650737,152476.3977215352,795.3695166838233
5,12,6002.644241577182,0.7125270420665631,246.61520172093944,46753.911799856076,65639.56907952859,0.2885775328119113,318812.52594254643,470.37572244266926,302497.373869972,769.5618955822707,90550.61811339953,543.051171380882
4,14,398.4739556279697,0.056637130352187974,287.6320358537754,96298.12149661177,75347.10199858402,0.4529667051082594,559265.9078923366,517.319737955101,544023.1730415607,892.25919757743,158165.04845670814,627.1496220806129
2,20,2097.8808295087047,0.8230781121884391,275.89186436589034,77889.63654383353,50986.094363273325,0.8829290914949892,357991.51116263,457.81908631077295,339025.2938159862,1676.4854226817893,224716.85359773476,1527.215991585708
3,21,5141.369513642099,0.5970765267527753,256.43605727886217,52999.74463640688,34715.19209935197,1.3289468486054814,89463.7178827174,307.503346777904,82671.88470655878,3696.9706713267633,82329.24312482886,3589.7810892948487
7,26,478.9080129150079,0.5304197001112774,282.1041824044454,96545.39198034607,49823.92325992303,1.9680742746424982,336047.1026150846,443.3841531624207,325157.58974919864,3232.84304835096,264314.74074907566,3091.089683068063
2,5,11662.782663479704,0.7751490486681054,212.74241845073303,20596.692396866372,70262.18664772091,0.667834223400584,174187.60395592704,420.99850261559885,165310.58326397187,1023.4753957017992,77790.46502483317,842.8420596411248
4,2,807.8762688374708,0.46688573429978875,281.91745933910784,92243.742424581,37255.80694520437,1.5125405375827439,204180.6176482136,360.1467800177379,189664.12241679733,3967.9354662249116,181611.34221683713,3901.2104296133966
2,23,8325.163651701952,0.765069740072489,234.78833640874663,33591.33794170171,42253.76565342108,1.0923491476094749,100754.35841010527,345.42518176846045,95781.63245995925,2282.2287374671873,82187.08854109171,2167.0324105035875
9,2,2022.7483348387157,0.04852473535095961,275.9109207200469,78960.97297481933,65430.36752600778,1.0580904833415667,418901.08664430946,474.76150012453354,394173.7478908897,1597.4960246178941,241473.71124265404,1357.931705506224
1,14,1172.2833277905443,0.5536486468781254,283.01806051316885,89010.87376603372,79121.47387621203,0.458399978206587,694270.0183787101,551.7862835863504,655630.2778512756,920.186177788993,171904.8823272342,632.079827141252
3,29,741.7671243423939,0.46057158151395494,284.70635593479693,94777.79320782716,79418.11565536555,1.6616669869007539,546774.9764062229,572.7923178279389,517467.10941740865,1813.6168308803985,245434.57064233758,1470.9810981048433
6,17,6187.777278030756,0.5454328216623883,250.17994414845012,46642.576015963685,41932.43704250321,0.29820446014412044,127935.72412098343,349.16340028017333,118270.81832709203,921.2920128495041,76483.72432823452,813.280617716289
10,25,7402.312191916923,0.7059763996293488,236.57804324211537,39081.29936485083,64774.662750272306,1.7068892981190302,225023.3009843249,454.76871800381247,215521.0983489615,2155.190588469643,144300.7430505905,1939.1426496230627
5,15,1228.9898428193294,0.32313460125464316,279.755205948353,88292.88315661512,43470.43033341599,1.7298619629304628,219987.09225065174,393.91841505031516,212405.51928594723,3419.595132388012,186377.49658739,3321.1273414208085
10,18,6289.220316903208,0.030854702109478497,244.21426353904286,45036.23915108729,62256.171980052706,0.3488440728404323,185794.59989053258,418.87662862285663,181326.50028884606,786.9111819622491,66928.65907387574,597.8270071346633
9,4,4716.024690807247,0.12546745122568587,253.96339194249558,55370.69932168659,30120.130719528617,1.1907820658933397,59484.57817062325,265.1502560259786,55858.90390015799,4251.537336376096,56412.91613624406,4222.132208419883
2,25,2796.6638271389393,0.022077696893365584,268.5825899518449,72951.81198406439,74349.8455807329,0.23742034988635916,349070.7239267646,501.31593303471584,338362.7349740618,689.5358634680452,50125.12649861211,402.83263331917203
2,21,6767.685013778991,0.4299455845780946,242.5660519305488,42280.872562576646,63992.33452110767,1.88448155911038,199717.02405775856,423.21202005485344,187509.7887946945,2413.6181836647224,133568.9396412271,2195.2918378389845
6,25,2631.8351531408252,0.5374489199560314,269.2013021941591,73936.26550786202,43288.048222110345,1.384045878567394,193884.99155691892,375.787168706847,186717.91729642713,2791.3381679796057,158854.77780394375,2702.577640759155
7,10,5217.310404019932,0.7541238074375464,254.60491239261103,51697.948540144265,37879.06782834793,0.2436109358041248,145356.56505221318,347.79513267405486,138372.33414960577,897.9197729974647,101325.57057318982,825.403824595751
10,29,10025.773469333268,0.8896167956913943,223.70718638659793,26383.081628315118,38139.02775282273,1.456273492018737,66797.24230277722,313.5089782774394,62956.6376683353,3457.09429517361,60294.53916133762,3433.561759156258
7,8,7501.05186025436,0.6743556199585808,241.20177369772105,38069.09050067051,37479.05556426869,1.0174704466531663,95831.4403042062,322.9361342881685,92552.72669897096,2686.664949749103,83537.77752190059,2594.7877353408726
6,20,10323.166882095866,0.7924877066794872,221.3671889461476,25398.248350468213,53541.660338785034,0.328704130111846,128599.39231269453,382.7667843225268,124390.22811064188,821.6039806840886,55408.321467754366,665.2302265026275
2,29,972.4747300769187,0.1993423708173856,288.9500082618006,89689.95648872964,64005.91881950675,0.34055474040699196,350743.6655155604,494.36328763102495,332882.27291542874,811.5166710155557,81007.12477510986,549.8937161548107
2,19,1667.7597614744466,0.7485129774502994,277.82326638870023,81965.06168592387,79381.81817428567,1.1267265942010065,712511.0480359447,583.0077849527795,671705.6274392046,1488.8047068371177,278969.3233978437,1154.0022615009573
8,26,6663.978762878766,0.5257698940642451,243.14615875525843,42640.59697941377,51643.09552941739,1.3025756807265605,148897.92047963303,388.7845013994935,143181.86568050794,2084.4584288080623,108813.68880984097,1984.4119656261876
9,13,1779.6032242157653,0.5359153205713334,274.40566630144474,80823.542048775,71137.614576063,0.9026835614459358,540789.0076073599,523.0242933601409,516332.47490133153,1335.1209162631062,248341.55860150405,1070.0692717186766
1,22,10731.715360163902,0.3492077322015976,222.47376206043825,23784.940764304054,30268.220418936577,1.8215129981990046,23345.18629517403,212.21018128247425,22082.76713462279,6233.529063803641,21888.63834112293,6202.0588805137095
6,11,748.1394340831589,0.4135408908503192,284.68842167938755,93062.90550003029,66661.98077134279,1.3017134310510619,535093.8572909096,495.41890216943585,510296.5254520831,1815.0319694399643,303758.6187618277,1559.0764441545941
10,7,10488.951620547268,0.8068378434561991,219.4643271603547,23634.08281631091,46560.24721048749,1.294449789227513,106381.79083028181,348.95078362891616,101449.87768699929,2442.81300659573,84821.78722098554,2371.464952474629
7,12,10128.322994445927,0.8482641268958727,224.19804890696585,25974.867694827804,73838.75669479938,1.5107420869965966,247411.7431655031,453.7893792495862,233366.82275490093,1774.708662840551,145413.75412060655,1550.3061265257168
9,18,8039.17309180821,0.4063041250270752,236.2969338178698,35714.01988885946,67227.46653241104,0.8347268906838273,194158.77154239113,428.2133390077166,183033.24801404413,1191.7878373597937,95412.80379212636,1022.5422488956859
5,30,17.793516559000494,0.6591034198832052,287.30996930197267,102258.8421196256,77926.16111070877,0.5964938943596539,680745.5213179317,598.6564307338689,638220.0369662355,1045.7130214934007,143066.91382555978,674.3948583964111
5,11,9155.687196473351,0.7612378301486094,224.6467037579645,29361.751558488166,60622.241646239105,0.35751690767723493,190584.26601327493,417.0600911361554,180916.51898515347,829.8832116395384,73740.55126393837,637.7904516782381
6,2,8600.460874657436,0.4164204694804199,234.38249297945316,32529.83640582443,75837.43257761117,1.4343165427990516,240230.6338280774,437.93998482821047,228260.61903196384,1717.8061925309391,142008.1231422952,1487.098246007655
4,10,5999.886927326578,0.06968371501029033,249.50644282421257,47996.46903282732,32739.581355443872,0.8000765433171037,60039.61472044123,266.0267686069417,57401.94483045722,2588.9892476370983,56435.54078045913,2584.1453410437302
3,28,6090.104773325029,0.3930239906637459,246.26748777604863,46881.89373130862,35161.742261036576,1.352639312455974,62929.86113953192,277.88553844720417,59901.463091974736,3558.6811988201043,58581.34121253279,3532.1352281648205
8,5,4117.530525647709,0.12151015006288746,260.8531959748509,60193.271973350915,34873.96139418023,1.708968741270113,92932.7371912835,305.6363959879543,90145.20026109481,4813.901305391853,86395.27638850396,4790.563813849837
5,2,1728.4850156000014,0.010510365676100912,271.63455303870774,83038.90352309981,51320.290365642635,0.7404845583407025,290276.4566939988,417.3088576672663,279520.7823010383,1472.3147832515028,187505.9837543828,1319.371939876396
10,30,3055.183707960273,0.06081029039052,270.7715936542495,69117.522296253,43382.6361103673,1.8364403190699874,136707.4836105885,356.3865800872868,130486.02682399382,3671.078311580943,116005.6721434603,3592.769195656212
1,21,2110.2423072417255,0.6714304758111865,272.47402748481943,79125.67705708343,70887.89123282858,1.9741940149684107,527838.4789703321,532.8296513341436,503561.56822054606,2377.184865917494,326921.0636999103,2104.769322098168
7,9,5190.050417653229,0.5362382932800167,253.08509935610536,52271.28139437943,80941.63813311381,1.5885186693166815,434656.3205375003,503.87665458177963,410148.7817579169,1772.8724280641989,239168.77712091035,1508.8101190688144
3,12,880.817724103741,0.1537245410616668,284.2499276422209,89894.78530879681,55753.99630996362,0.8108054265617298,352226.18833744264,451.5997693320775,335834.0281343607,1464.411360294611,206487.66943914845,1295.2489543503382
4,17,1979.6690337242205,0.2968185692080095,274.49953953349575,78471.47464995769,68137.11541438993,1.134011177002568,415477.2194754012,502.50074184867174,396598.3265816883,1567.8157241488075,221255.29856242685,1355.2378880033825
10,1,7701.981015556603,0.6502896859984535,237.53649584280782,37167.5548752976,79282.59470028772,0.8721303990791768,340978.15471478266,465.80471014914576,324155.2376769224,1197.3039470205786,148895.9100817939,949.1004029639121
4,13,9011.98583567867,0.590657520298738,227.52739797448723,30394.354417479408,77742.59596554772,0.3253151507944912,242894.31033235433,449.5326013657588,232073.77728963463,716.8202248560153,56729.0126553161,479.06131562933797
