EngineID,Cycle,CompressorHealth,CombustorHealth,TurbineHealth,OverallHealth,Thrust_N,TSFC_g_N_s
9,6,0.9758053933492821,0.986375427726414,0.9804114515960384,0.9803582211364485,25713.61252447926,0.022075303146253174
9,7,0.9704369394845167,0.9833523206044912,0.97606501935589,0.975999977781921,16227.222529191436,0.01627280423230969
9,8,0.9648327083249998,0.9801964415454507,0.9715276960209834,0.9714503245999302,44277.36660939027,0.026404256897892858
9,9,0.9590138426866415,0.9769196965838728,0.9668165993349065,0.9667264258502903,55096.77987677958,0.019734774907213728
9,10,0.9529973936913847,0.9735316876218099,0.9619455343052108,0.9618421240546602,50012.298963400746,0.012887431970625403
9,11,0.9467974521406958,0.9700403495327542,0.9569259091912063,0.9568088584734664,65775.43540407765,0.024835913296607184
9,12,0.9404258903777817,0.966452367922321,0.9517673361338523,0.9516362673679647,53526.737053041834,0.03673423316194012
9,13,0.9338928706976748,0.9627734654263495,0.9464780427770615,0.9463326007400932,49336.42993167761,0.017995268227908496
9,14,0.9272072064099702,0.959008605034124,0.9410651645929704,0.9409050134521164,54208.65255017386,0.015076438068814006
9,15,0.9203766259103203,0.9551621387934642,0.9355349586807127,0.9353597796063812,48006.87425705583,0.03197081707552982
9,16,0.9134079706437046,0.9512379192886643,0.9298929640423509,0.9297024532567864,24317.36795272657,0.011896461639740598
9,17,0.9063073466648992,0.9472393849878835,0.9241441242899577,0.923937991449312,44851.79151570841,0.018178276672973313
9,18,0.8990802427983655,0.9431696267818588,0.9182928833107683,0.9180708501471344,48162.63401501431,0.017494233658004073
9,19,0.8917316242274325,0.9390314406862513,0.9123432610392815,0.9121050602086329,29496.630724871742,0.014313830023394139
9,20,0.8842660076609954,0.9348273701698462,0.9062989143140691,0.9060442884095727,60528.95356750207,0.027562704900663416
9,21,0.8766875224536347,0.9305597405727796,0.9001631863621253,0.8998918870619254,34711.01699177663,0.015951031934683772
9,22,0.8689999608546042,0.9262306874029679,0.8939391474816842,0.8936509348072372,31530.596469457563,0.015834130988072938
9,23,0.8612068197301619,0.9218421798309686,0.887629628821644,0.8873242704878486,39102.07782485267,0.013666755021341058
9,24,0.8533113355172166,0.9173960403732297,0.8812372506808981,0.8809145215231251,61033.19124141372,0.030425487434197377
9,25,0.8453165137450265,0.9128939615164771,0.8747644464098294,0.8744241278759025,37204.97260994045,0.033281955837753334
9,26,0.8372251541543446,0.9083375198629176,0.8682134827473874,0.8678553624448293,77223.35657072926,0.025201365343626297
9,27,0.8290398722159262,0.9037281882478343,0.8615864772430006,0.861210348533621,34971.01323493306,0.023387823361634797
9,28,0.8207631176797304,0.8990673461850937,0.8548854132744665,0.8544910749097602,65403.55238109382,0.020910627423940908
9,29,0.8123971906566951,0.8943562889231849,0.8481121530681522,0.8476994088600792,29293.935775407397,0.0159188237788251
9,30,0.803944255635637,0.8895962353384775,0.8412684490474205,0.8408371075700242,31936.537032855304,0.013797744491384776
10,1,0.9970773403786575,0.9995029872621626,0.9977956199183343,0.9980205183056121,52517.85516817946,0.016736464305501818
10,2,0.9928035678701508,0.9987762110889004,0.994572179555137,0.9951259443412714,23957.544872650666,0.012660116896416133
10,3,0.9878090971418974,0.9979268766154054,0.9908051614215759,0.9917432502678534,59140.2348769283,0.016187386042948924
10,4,0.9822803055746405,0.9969866782379725,0.9866351383653352,0.9879986672108486,39684.30519988241,0.029973841126932077
10,5,0.9763168620239184,0.9959725651389173,0.9821372843951521,0.9839596996697882,59764.33975104919,0.026840195396685827
10,6,0.9699824761052326,0.9948953714537633,0.9773596517051297,0.9796694973897611,16127.139270765943,0.014839834738017785
10,7,0.963321996168942,0.99376272386652,0.9723360666120602,0.9751584356111508,49587.19678873278,0.026360142171284462
10,8,0.9563689944040793,0.9925803314941385,0.9670918505267094,0.970449252367886,88002.90573987077,0.021595574271469027
10,9,0.9491497020691623,0.9913526550919929,0.9616467880532686,0.9655597137712433,64505.23317915401,0.022493465539282092
10,10,0.9416852739805406,0.990083292141335,0.9560168349518449,0.9605041477201701,43986.372846086335,0.014298096576324611
10,11,0.9339931921736044,0.9887752155488309,0.9502151768326678,0.9552943945838914,37484.5236598335,0.02732382410734036
10,12,0.9260881863090191,0.9874309301661993,0.9442529233611747,0.9499404305818198,43204.02837078293,0.01799185116465893
10,13,0.9179828644418924,0.9860525800556299,0.9381395840078989,0.9444507949958156,54281.175817934265,0.0315932657636055
10,14,0.9096881609814991,0.9846420246675529,0.9318834059165838,0.9388328935678406,87050.48193705801,0.022037780833533187
10,15,0.901213664316876,0.9832008945549935,0.9254916210117594,0.9330932203967763,30810.386171048896,0.03039652447801165
10,16,0.8925678624239229,0.9817306331402746,0.9189706312448777,0.9272375242851149,37584.24469536891,0.018475788757936457
10,17,0.8837583309019369,0.9802325286915616,0.912326150418557,0.9212709360938105,43662.77811056334,0.023708380368546587
10,18,0.874791879571049,0.9787077392524809,0.9055633147558962,0.9151980680309327,31417.357172006254,0.0110322768814215
10,19,0.8656746685855186,0.9771573123877616,0.8986867704774987,0.9090230922937855,19802.481927383964,0.014581817463919839
10,20,0.8564123016908063,0.9755822010420616,0.8917007441394729,0.9027498042307829,30915.241222536435,0.022721312194763924
10,21,0.8470099020534746,0.9739832764352184,0.884609099827203,0.8963816737001162,50999.79559501622,0.02047547209373983
10,22,0.8374721746036031,0.9723613386638845,0.8774153861763487,0.8899218872935113,38610.6172950145,0.03304345522875037
10,23,0.8278034577984346,0.9707171255041926,0.8701228754149384,0.8833733833951132,65432.334555765236,0.02396464735503696
10,24,0.8180077669883171,0.9690513197863483,0.8627345960715986,0.876738881552711,41284.37370242849,0.016800138605049628
10,25,0.8080888310433922,0.9673645556231795,0.8552533606007824,0.8700209072845455,68432.20685283745,0.024871693218971525
10,26,0.7980501235181661,0.9656574237098265,0.8476817888882644,0.8632218131866936,43309.088887233396,0.031463839172177946
10,27,0.787894889348877,0.9639304758637616,0.8400223283873017,0.8563437970148698,32624.352717641803,0.011839472123993522
10,28,0.7776261678669342,0.9621842289383375,0.8322772714762376,0.8493889172711463,21236.695439704938,0.01769098538248872
10,29,0.7672468127510952,0.9604191682157549,0.8244487705071852,0.8423591067173201,45277.999127928895,0.03191836605615648
10,30,0.7567595094178128,0.9586357503643761,0.8165388509224837,0.835256184153183,62420.035578685616,0.029509352391906035
