EngineID,Cycle,predicted_T4_K,predicted_P2_Pa,predicted_T2_K,predicted_P3_Pa,predicted_T3_K,predicted_RPM_rev_min,predicted_FuelFlow_kg_s,predicted_Thrust_N,predicted_TSFC_g_N_s,residual_T4_K,residual_P2_Pa,residual_T2_K,residual_P3_Pa,residual_T3_K,residual_RPM_rev_min,residual_FuelFlow_kg_s,residual_Thrust_N,residual_TSFC_g_N_s
3,26,2427.04634887869,217083.9513473404,408.44015297495906,1033188.4902917404,256.55216747204616,1041.4686175830093,0.0998895836400461,3412.4778486310156,0.029271862872346212,329.8004615266086,2088.014388724725,29.326057745139735,-826399.8431886747,2655.8821398173377,53962.59528422082,1.8979020891608758,63247.50111921039,0.0005193920519915886
3,27,721.7802925670508,110130.01953162724,379.80643215020973,631349.9397105164,212.9921072546179,1028.800457633684,0.02194124449248694,1726.8294661865787,0.012706086456203807,-165.02517006060498,3104.6718242603965,24.351164352633077,-522827.3806280576,583.8850018376977,69197.0313077072,0.41688364535725186,28574.83365030839,0.0017665320680447932
3,28,1701.3926199356326,62550.76077151427,263.3166285117445,84471.14883493057,254.35173095702976,1019.6511995331873,0.06763196562279869,2549.151307787847,0.026531169576391168,1830.742608229188,379.10036801764363,14.568909935459658,-24569.685742955837,3304.3294678630746,34142.091061503386,1.2850073468331753,40569.18875398574,0.004858892390356435
3,29,2120.7508520607166,534933.9476802561,520.9383128757419,3154355.7272795415,290.43813363572787,1023.0285790756977,0.08308334934503771,2891.952777657732,0.02872915145327134,-649.7697539558735,11841.028725966811,51.85400495219699,-2636888.617862133,1523.1786972446705,78395.08707628984,1.5785836375557163,71702.4881824372,-0.006406489554087538
3,30,1237.1102859717912,33531.91575329823,233.35268345221948,35042.88734467831,235.05541249098303,1034.61609038049,0.046923026046157626,2284.6214247280523,0.020538643968876842,2027.3285515486987,-370.4346605389728,-9.261029075222893,-3846.875362928993,3058.6102108626874,29533.57415181543,0.891537494876995,27962.945689189455,0.010838332339636957
4,1,2012.2788053747684,236836.32278187518,398.5076943220953,986596.3651630953,265.7966445758021,1017.8437315251607,0.08025798112993146,2783.596937850236,0.028832472129357377,526.7805119287316,3779.190966063412,3.021238119803968,-761178.2733491749,2393.0713063612284,52134.051282176486,1.5249016414686976,61452.76975364858,-0.0037216219678993766
4,2,1917.881367850601,203615.60017844796,342.7670160357147,451951.7912804953,289.3703707317662,1023.3442867149894,0.07562702687913721,2745.9834047326385,0.027540962829125545,1983.3290617627956,565.0174697656475,17.379763982023235,-262287.66886369797,3678.5650954931457,36232.462658489385,1.4369135107036068,46657.42129593434,0.0033755457182712556
4,3,2348.310803629118,100720.86815348656,289.20296130931763,150874.54612931193,275.66226381375566,1000.9389567615724,0.0968638257075654,2946.666081767032,0.032872345566036756,3327.339560591354,1699.8474950952368,16.127809062495658,-54412.49226885673,5509.966153803263,33052.61365612881,1.8404126884437426,53476.81824408246,0.0015485712902320453
4,4,1876.266681519663,110695.72681741268,379.4615402724917,611829.4258717911,217.99347133620967,1027.2299140783769,0.07580606972658424,2788.4205353154525,0.02718602476437735,196.12947590636213,-453.0958607057255,-22.283100929468787,-509436.06605303974,1981.9095946011796,57785.05148015552,1.4403153248051006,62320.44647962505,-0.00343301240404445
4,5,2210.3447131314197,567051.122726915,615.9321160136371,4919476.312680386,273.2972486794159,1036.7694905588512,0.08681965438549853,3104.087993298482,0.02796945659173849,-391.7773491224357,8784.23859041452,-85.52408497381168,-4375051.343730746,1783.124007109536,72211.10434343548,1.6495734333244723,70772.18336648431,-0.004636852253224591
4,6,2055.4557488546398,107091.54901521261,340.2319308609559,434355.970090858,231.46556494052763,1009.6897859876615,0.08415494552018393,2779.9967702802937,0.03027159830538184,356.0416902820375,2969.9968899870437,13.37013778433851,-329240.8318389282,2366.776529429746,54439.287452731754,1.5989439648834947,66923.47146407509,-0.005692255357053141
4,7,2473.9598415725395,525161.9277675247,500.0637700025967,2774450.796535139,295.9505566359442,1011.0533426839962,0.09965465801013845,3103.6265870427314,0.03210910050396677,-182.87934526085337,3080.2426177457673,-2.78241018563358,-2260469.057581287,2206.5799285670014,65865.79851119548,1.8934385021926305,80022.91716477013,-0.008226742079969974
4,8,872.8822950431179,161655.44982062752,401.7933927298275,861244.1890872304,231.23473601646168,1001.5923441805938,0.028118024780726853,1578.283937420475,0.017815567981185033,-113.07317953800032,-934.1676394226088,-10.119933129282572,-710813.7892775752,734.1325326354224,66528.13004169204,0.5342424708338102,42369.317488074965,-0.004971522117740934
4,9,1186.8360557263002,155092.20354859042,379.2203030454402,706861.1395204983,237.70713683815993,1000.1466742781146,0.0428368170285711,1858.203083352568,0.023052817752990142,-26.3807930578173,-317.64983309808304,8.99534194176863,-561319.9123014932,1104.3899758478055,60449.505412549544,0.8138995235428509,49630.8363178837,-0.006740852554931443
4,10,1109.0235710390996,59018.558357819704,260.10669564529985,75104.59432575217,252.57394804328624,1003.4841857505145,0.04000382716585518,1834.9184008222487,0.02180142024186416,1475.1217700046307,1021.0563626215226,5.920072961641836,-17702.64949529495,2336.415299593812,31736.097169693356,0.7600727161512485,30525.154333739756,0.002970742052960742
4,11,1304.2253467159896,141747.71737284976,445.33951174818543,1052613.9812610901,213.9480762815413,1042.1123116140916,0.0484339695713562,2389.80250756804,0.020266933948715527,-54.20171127509184,206.35873110991088,-41.59679720139991,-920899.1335415578,1220.0622799664347,60970.52486840122,0.9202454218557679,44664.25314263084,9.786739918437454e-05
4,12,1358.8157655234647,257700.7182802232,400.66746300204267,993739.8611049714,269.02809876931735,1042.217818389852,0.04953165228132808,2412.8112295250826,0.02052860649652956,733.6742524219601,-7158.150198180549,4.055758698227351,-761023.7961825514,1944.9805031479968,41916.70925771621,0.9411013933452336,35807.357298272465,0.004939158309953142
4,13,644.9427213779845,245225.94726220935,507.951860909631,1941072.515687363,230.96398773815463,1029.5328760149368,0.01626575753972456,1620.6439109438602,0.010036601766671501,-165.8814057486465,-2331.6369298549835,-58.419259543872215,-1708998.7383977284,485.8562371178607,76713.06308953278,0.30904939325476666,25379.915225094395,0.0019677581359698985
4,14,828.9709342038086,561184.9461991037,527.5559608682181,3248021.361887569,287.49798578788636,1002.8318565176094,0.02264833525541297,1481.2852702843534,0.015289651297933521,-201.82131212319575,-1919.038306767121,-10.236222913117103,-2703998.1888460084,604.7612117895436,74344.27014206641,0.43031836985284644,38456.706254962584,-0.004006117729982422
4,15,1203.2194015138157,344681.20039940963,511.3560132914344,2387017.2672685874,255.6458085544817,1043.563036653816,0.04148114322329459,2265.253231004053,0.01831192321262398,-4.8986037958741235,2875.413461763179,-32.232566920234035,-2057668.2146017738,1149.2435130636243,59075.888505060626,0.7881417212425973,38625.58670205817,0.001964291976731817
4,16,2343.362633192099,103658.62476489115,297.8516611060406,211207.1393721396,260.6309888100592,1021.9099130396405,0.09706977546484762,3160.494639693358,0.03071347574703233,2042.4596263270055,-914.4012065471325,21.71843070337343,-113798.90152785442,4291.39030604538,37385.35023750199,1.8443257338321049,53424.26384935813,0.0029043520107475684
4,17,1539.8330777170747,421956.80284709495,481.58496874142963,2199797.0685912655,280.13413940130107,1014.8409284604005,0.0567005588501284,2282.4204616065726,0.024842293435372316,-184.59518971369243,-6479.583371693734,20.915773107242046,-1803198.742009577,1287.6815847475066,67122.27448592953,1.0773106181524397,56919.391018472714,-0.005672364023854817
4,18,1487.6405176112676,92072.16867133847,314.8790194307046,295439.7638992347,232.32295223755068,1043.256457316849,0.05783112288182737,2589.187030805038,0.02233562975319181,1088.0723499958708,1538.0521440724842,21.263327121390944,-206139.5777342161,2378.0263738757785,39055.18091502662,1.09879133475472,37819.05384259378,0.005925767216016991
4,19,2333.6007219710045,90426.72132399812,319.7891864103018,322671.31658018014,229.74224171582392,1040.6941497147002,0.09746523186334516,3356.2461344139056,0.029039953555243445,1370.7567228226776,81.23176074032381,24.46798386626972,-236778.04173753742,3579.981309421813,43256.689558428974,1.851839405403558,56673.939869913775,0.003782510975273757
4,20,464.8592562484044,44951.42088939592,252.89007244008675,85513.93931739403,219.90068433357683,1019.4861136008925,0.011095352872555005,1416.7681934600253,0.007831452543734754,245.82963999617817,558.7617282216524,20.81764986695643,-42352.52668598177,550.1415681833797,37129.22572757857,0.2108117045785451,14889.09125684009,0.005825818122379445
4,21,1198.1346354193024,226641.09211548147,408.1810852371473,1043262.9886481777,254.79162029095417,1036.9694328171242,0.042432575526177775,2218.345838694799,0.019128025389920127,165.75970361713962,-95.70951589322067,15.774187429366236,-828374.5722721848,1273.0342981164501,52148.90031037434,0.8062189349973777,37215.227604629836,0.0022759916413761724
4,22,2118.0536797254404,117215.53582828083,328.339232467796,378473.5690617863,244.68121517836553,1027.938405194306,0.08674848064021771,3014.3536647474134,0.02877846805261544,730.7153280263396,589.4215258322947,32.47473278325748,-265717.93660485465,2738.523946213207,46310.0869357493,1.6482211321641367,56065.16477407599,0.00024352875543285843
4,23,1524.9939394912976,363662.71546189825,473.2693606919436,1967635.6474923873,271.30284720900295,1028.8316512068754,0.056413552192772366,2416.5875559242027,0.02334430302534497,-127.96230733479638,-201.86983313626843,16.904801821432443,-1623119.5082055612,1336.2148493227248,63792.13906030085,1.0718574916626749,50770.55153285277,-0.0022343396978004686
4,24,2193.889532999167,301371.5071890869,400.4991752014894,1047508.132086243,287.115333357331,1020.2027394969994,0.08797800400670464,2961.5874751040856,0.029706366854354904,375.12527363924664,-828.1310123070725,37.969058938488615,-762548.575257597,2442.146445687602,52085.71534294812,1.671582076127388,61476.242661694814,-0.002451965310845003
4,25,1158.2204400804344,688971.5804750219,587.7306071197709,4894236.2254681215,289.9408243992266,1043.5015175122235,0.03729685769651177,2180.952329052471,0.017101179700115515,-168.20273530141162,12607.43773583183,-18.6168866977913,-4222274.052447288,982.1930948961442,65215.93162687213,0.7086402962337235,35612.20600774538,0.002705367427389284
4,26,2149.240152971941,158254.03407675886,395.61205158850123,813216.4837328707,237.41111821847412,1002.184957219305,0.08771114073884387,2776.072386969928,0.03159540837282713,-522.986862600339,639.4275146768487,30.40567218043509,-659368.9361589517,1619.599727472686,74168.88506371636,1.6665116740380335,79589.29698593757,-0.010541960945752129
4,27,1330.2805537570391,117469.54905302014,315.5934609085412,305107.1006445321,251.94404342137216,1019.502267029753,0.0497594387820046,2190.211445937622,0.022719011387826418,452.9704743675086,1333.569012726628,40.5654932687317,-193981.4235304364,1636.4283810861452,45197.420384334335,0.9454293368580874,39974.5705490873,0.0005770352906925812
4,28,1662.8522531845574,316293.16039150185,492.4154476790378,2081944.4842859583,255.51294822652028,1029.598841196737,0.06321300810192065,2560.248574005783,0.024690183892190253,-448.2366006466543,556.6360495235422,9.876766946406121,-1780384.5583125972,1240.1891673458808,76209.14786342425,1.2010471539364924,59361.70704041996,-0.0040000763677346535
4,29,1460.4752482833155,70013.44710883395,273.6697924080893,126289.47355960438,245.4224714790584,1012.5832432205581,0.05655651655969338,2256.962763399449,0.025058683943242226,924.0446305401333,791.8382452970982,32.82795148103577,-58772.92958690679,2215.281652364915,38958.733112126734,1.0745738146341743,40704.217052515436,0.0012401918335402731
4,30,1861.6907490480141,212366.3027933141,400.0562999952539,946343.4407932096,255.00808525857857,1039.0422658867915,0.07357569239152938,2861.936506698502,0.025708359434013256,190.69327485247481,-4060.9258547115023,37.79229655247872,-746245.3300163161,1975.9146997356477,53711.31561005197,1.3979381554390582,51788.715131013836,0.0010811798483820433
5,1,1921.0263710808065,203561.91440768266,374.08402386103484,721282.7752320364,265.81594389663627,1005.4415418834119,0.07626034862351218,2579.6223913043623,0.02956260144142718,592.5634997034642,2607.9475002198596,16.473901807659104,-525079.7186676422,2422.668037904126,50241.56322357979,1.4489466238467312,61142.29523004823,-0.0052048836577575815
5,2,1098.7805252213877,287383.25083511014,395.54904901389193,1014710.1868629969,280.0830897875204,1000.525518283805,0.03702422791703512,1745.7397411787529,0.02120833194301674,220.5914146550083,2893.2058588886866,21.759808653374364,-735189.4045619585,1192.2316934639825,50319.764847358834,0.7034603304236674,41311.14318897288,-0.00422908904325894
5,3,2090.6721424480024,181445.56866199133,431.5136426807424,1131699.4527858905,234.4146151442997,1020.0192515092283,0.08467299010929395,2893.6523172781613,0.02926163229898311,-268.1345071505648,-350.8058190709271,-17.68922192787693,-958384.8839140182,1762.0874165135574,69453.33199507422,1.6087868120765851,73476.62804503656,-0.007258828791768507
5,4,1230.7670686974443,598889.1978932356,545.878129719687,3627049.9042661986,289.68971960966616,1028.9582917836892,0.041171696810586654,2113.0168540486256,0.019484793380469267,-37.50784966882179,-7113.944433230092,-44.91216785984716,-3075552.7998765646,1110.7774233297564,60312.46307021783,0.7822622394011465,42203.93869199698,-0.001137695981111169
5,5,490.7430599906263,27436.076639012274,224.8447775073115,35520.29091584516,214.46614101855332,1017.2580247566533,0.012815298924113979,1428.886226048813,0.008968732912732402,497.60755249848535,-395.10763682879406,9.0356282290563,-10287.346288443958,794.4225902674924,30917.616604300274,0.2434906795581656,14648.553844702017,0.006936810664446997
5,6,1990.2260411334125,398343.32957164914,463.4177373130409,1940954.8255860063,282.80520312240577,1025.0699725499699,0.07789149175272675,2808.5295605542333,0.027733904904086427,212.7994328961165,-3620.9787044547265,-1.8448502540294385,-1562594.6304367224,2089.061659077081,55700.11838439476,1.4799383433018083,61136.78931031643,-0.0031594201656171272
5,7,2370.7234428773454,140896.5589964017,354.39944792054155,527366.9860234094,247.63370723471706,1022.0993453873481,0.09817758649494618,3184.545183772404,0.030829390330284236,884.051244733912,1744.2833382142126,10.773492639552046,-393883.8087813754,3091.0690902799993,48954.662879764735,1.8653741434039774,66022.28560033912,-0.0020905060686447346
5,8,719.850549992007,139156.67204793892,397.7431173356882,765873.2463230785,222.34232061494316,1005.9050238394077,0.02131679639412493,1485.3861662765758,0.01435101314263606,-117.22899332727172,-2463.661205701792,-8.085539072702602,-638221.1700630795,562.8213105396044,68514.90151491182,0.40501913148837365,35806.694023268145,-0.0029631403561941605
5,9,1618.0964785433778,239953.8991267562,405.1231184074246,1038300.3286794346,263.11064268819473,1022.9686400909486,0.061828442318038176,2466.25524727025,0.02506976615112015,254.54019651767112,4406.160990830074,15.887474723659807,-800420.0866936331,1784.8174826123434,53911.66526484817,1.1747404040427254,52065.31040183024,-0.0023471056540237505
5,10,1041.7630688438085,71267.34652307666,280.69153234066204,158541.7983469422,234.644619167256,1031.0811323250637,0.03726208530775767,2056.053029405791,0.018123114907462566,990.2496401498247,-6.4692309636302525,20.36788982766933,-90907.04774438759,1817.0940027596419,35592.332025201235,0.7079796208473957,28731.428280772638,0.005877291349373336
5,11,663.5076984943414,194957.77070253994,444.5028332177812,1237063.8849479104,230.1677075542785,1038.0618915074306,0.017875845383861742,1738.1358227515395,0.010284492816886745,-25.717246816103284,-4373.504689265013,-27.442742081625795,-1056147.365962757,599.7155040852599,59584.17975473168,0.33964106229337315,23284.50861229342,0.004082033713856254
5,12,618.60144314022,321597.8978714308,500.2650236004066,2173966.258330917,250.36752227163012,1035.6263521033281,0.014428876640595565,1644.8410538451928,0.008772201184342255,-75.55027175933799,-2785.3719288843567,-29.88930115773735,-1871468.884460945,519.1943733106406,64603.94272742527,0.27414865617131573,20402.131747868836,0.0043999845504981445
5,13,1189.7334959410896,256693.29117493329,482.6629754878069,1769194.7187037843,241.97117711319038,1044.1279490620323,0.04165869159417671,2274.453322503856,0.018315914062512526,26.69183540630729,1233.5279468203953,-32.3090922200991,-1525289.9612292014,1180.0166873390262,59788.68377906287,0.7915151402893575,39324.74850929291,0.0019745077301290756
5,14,742.2249113343862,122631.6953075271,356.29974187516393,532880.5873834506,227.6104293263017,1024.9731714511522,0.022642250842368355,1702.5767313588894,0.01329881374820431,53.218087173707886,-770.5405066811363,16.025463823785685,-415270.32970864116,706.8841195515577,55077.402515084796,0.43020276600499874,28646.56825603256,0.0017650943322662892
5,15,2151.150598903117,217776.38116549727,353.1841514473015,548111.2296565765,287.5629654650584,1016.1567300627322,0.08649309814652315,2891.429263557784,0.029913613739973345,1169.9767425176915,2210.711085154442,40.734263603013744,-335705.7103706293,3132.032166922954,42454.27360335326,1.6433688647839397,55363.746446727455,-0.0004418731957958437
5,16,2357.8426114490935,290255.6991155789,530.4909224434609,2328971.456209988,244.6357439944332,1043.7022106601019,0.09570312790801784,3351.0846647613744,0.02855885108317092,-288.7820540630414,-2732.205287662626,-57.63675823384301,-2064639.3650741219,2066.486018626639,66859.11629511011,1.818359430252339,70001.72109672957,-0.0025013492047648196
5,17,1991.9899799233633,71445.33140571586,269.60335502383555,88582.30110342246,266.12274055853607,1016.614962311443,0.0807447992835216,2781.0456087848625,0.02903397162148731,2814.0789658473805,584.3893936699315,10.397346483683123,-19300.515364744744,4654.122124442546,31540.69690002212,1.5341511863869104,43028.36461720807,0.00549216009532779
5,18,1697.300041520617,119788.02019400884,332.93725902675806,398852.4991315506,242.66834932254466,1033.1103515388384,0.06707391658252486,2672.5818470388817,0.02509704862990078,715.8512245785582,810.4915006165975,27.449614566116054,-284029.1039221888,2327.7790205240044,44547.16611008611,1.2744044150679723,47147.395719859225,0.0022152616860366195
5,19,527.3847615702379,250666.5581648337,419.5031272645522,1146480.6456641157,257.45596777926016,1023.8872162991418,0.010814336056661095,1455.1588841246396,0.007431721837829778,-51.147725310799785,905.0244155247929,25.457356147894927,-908343.2840026146,427.88893347706767,59047.49791683731,0.2054723850765608,17144.894928099267,0.004281302233472822
5,20,482.1719202330275,131608.0492412802,329.8510616143724,383820.3393909253,248.40739981432833,1015.5584544216608,0.010027056805218525,1356.1256803209792,0.007393899363992013,49.414753437215325,1402.6429537535587,34.96596641432319,-257900.78158330166,415.13339594968943,47019.09487794363,0.19051407929915196,16436.689236346047,0.003983531764019887
5,21,2320.746249052666,279566.7724415973,456.7682207523321,1582698.4380816077,259.16117354867964,1002.6036721424732,0.09427819622613322,2911.600645947397,0.03238019484483811,-610.7946624869419,-1336.8801696989103,8.482217225750333,-1318236.5928585338,1751.9431003063044,76629.02120777045,1.791285728296531,85817.72017639557,-0.011001649885980111
5,22,993.8537995643817,170241.2868879125,386.23827992572177,762849.5382752498,241.2622574375576,1017.4467780490241,0.03359845051159262,1846.4367907220942,0.018196371887961093,-117.43150161845483,-2621.3567158624937,26.836832515485412,-601796.315071753,864.3599247106536,62794.204453012,0.6383705597202597,39250.83295461575,-0.0019464125408962946
5,23,1994.8451591902526,74544.69978063303,282.42346045293544,163636.19412435152,241.54321396077148,1003.3982673511314,0.08160881324056178,2666.1589383225496,0.030609132886843977,1036.3698458318395,871.9712889130169,34.66498293129666,-92275.591072658,2949.914864002326,42687.893470236624,1.550567451570674,55747.52230846153,-0.0023188788176028777
5,24,2350.0620125497644,150850.99351824232,358.08302219185174,570014.2381179276,250.03289084032204,1003.279114302543,0.09708374322154442,2974.466007456319,0.032639049489278836,-59.31588313987322,1214.7313551497064,46.46643564984686,-422118.197009944,2297.073456174047,60087.94299208953,1.844591121209344,75624.19063784931,-0.007624371248088336
5,25,456.9027237295809,29189.019392226433,227.4269741382691,28673.052246210227,228.69227519018347,1022.4270152358923,0.01069622359070665,1438.1946241730566,0.007437257385701077,465.26190795097193,-263.7795371574539,-4.342717816765202,-1364.5771071288254,670.3446388119651,29476.273168911277,0.20322824822342633,11886.889355338235,0.008792977611336222
5,26,1235.8194141366855,78457.6071465623,285.4097664213741,169195.23318778916,240.7700923336398,1005.2898701833003,0.046074508520033204,1974.3888722336674,0.023336086000073607,490.0659420069642,-524.8633792510809,33.08806660315952,-95733.81637411554,1583.5155651725363,43461.29477479149,0.8754156618806308,39870.59910394361,-0.0014432388465405073
5,27,735.3430042422233,367208.3290130407,465.48519160787475,1880981.2706866364,271.2142657161148,1008.6230868395049,0.01954239451002088,1477.0787585954674,0.013230435003075568,-222.78374716280211,-1779.6588128788862,52.83777012294922,-1538500.0413696554,550.4823332422346,74318.71520740514,0.3713054956903967,30177.14200769334,-0.0011231513602788686
5,28,1944.2781213406618,88267.16653289126,331.74686916678763,356909.1644152011,221.25484683175057,1039.4679682418732,0.07940952954261853,2982.8702732711017,0.026621851528104083,436.1894268417375,-1519.309876325453,29.11080152210417,-274186.5625193908,2337.6324398115767,49792.57382507842,1.508781061309752,53380.35075409439,0.0018480952947237152
5,29,1925.3075733538833,108255.42522056361,343.72781968875427,443227.1451670003,229.94724122787517,1014.9801869903458,0.07807774729897946,2711.3568158830476,0.028796559287808353,-203.52534590788423,271.5934577639855,35.694412643114845,-341582.2630090037,1696.7357512089884,63480.65326678722,1.4834771986806097,65641.42710024201,-0.005563839601042751
5,30,995.4128811110559,673107.0208317492,572.4681637510239,4531778.916998746,290.58650507345754,1032.9551709941602,0.029824694717982696,1926.0456043012566,0.015484936935749606,-321.01802271464476,7638.500486182515,26.188266982844993,-3893558.8800325105,755.1265164199433,76893.20593971461,0.5666691996416713,32496.158997455397,0.002053982401284094
6,1,1624.9258667044548,195305.90213031415,435.84112077134375,1151672.440267144,238.00807096545364,1007.4728717749232,0.06269602432997509,2328.649204348734,0.02692377375385299,-169.00007292976693,-1267.1839434407011,-18.399896215054127,-969845.8974282998,1388.4330746737555,67891.58227034353,1.191224462269527,64992.50374571438,-0.008344308754891987
6,2,1831.9016466192377,240841.93148311906,494.1373582995086,1774086.9246765338,238.38388106501114,1020.821023474021,0.07171582713995259,2642.5267775392617,0.027139110850083737,-344.8034006115827,-611.2976550416497,-56.197373471298135,-1545826.30564457,1479.422311465928,74816.61155413714,1.3626007156590991,70518.8185873535,-0.007316187121403438
6,3,1949.9252000113286,332017.2703706085,472.19343767292696,1915564.0802377772,265.0627372976109,1007.3339636900877,0.0765376846388149,2604.0933296771746,0.029391298601537896,-223.79476201891362,-1570.125155297981,-21.427445632316903,-1603181.1137103224,1650.8745266446106,68611.5121928501,1.454216008137483,72317.6704584005,-0.009076786492063796
6,4,1318.1745554119013,474234.58904978825,519.3806736735911,2867429.0590680167,278.13543781851064,1035.8448563659422,0.04597174035705728,2277.8833708005664,0.02018177969353208,96.37586193529796,-2221.8218798056478,-44.61182529325879,-2416663.7200090867,1335.915556493149,56904.95797198684,0.8734630667840882,42328.80909048667,0.00030385995291751927
6,5,1144.2730719367469,124589.81773224674,324.32515436448307,357083.90860135056,249.17789974633868,1013.0154830655871,0.04105316565634027,1951.218143782676,0.021039762154298987,549.0309491309426,979.9941509011405,26.564010268822585,-236633.70434014173,1534.5656150001428,44204.351435870085,0.780010147470465,38714.28593185121,-0.0004983886928851856
6,6,1273.0944081209805,95334.79336116948,305.1068956862928,253636.20756713368,239.95843608322042,1028.4897253255256,0.04762686490044106,2237.4345512640766,0.02128637232026897,996.3355798322932,-1188.1431010000815,14.530172380956742,-164432.21487623279,2063.9981550681496,38989.788176353286,0.9049104331083802,36138.43687829297,0.0035469648753029305
6,7,1006.4914218856036,188671.93924761412,366.9469309579752,658166.3930513436,258.0839700899594,1015.4805617095662,0.033808291574018,1830.971448576022,0.01846467436743008,269.2739415270321,-2004.8123159621318,17.17138016515321,-480519.92963465676,1135.426768786691,48916.831479303466,0.6423575399063419,35909.51838604011,-0.0005608984321800806
6,8,2294.660127798426,39873.74159645206,241.1497377555165,44325.48522548816,245.5731475893001,1011.9640054689058,0.0959627690773841,3038.8954362367404,0.03157817407374206,4277.057450575299,777.5875136251343,4.014755368900495,-5884.943834466256,6441.912131196275,29570.947879297248,1.823292612470298,48126.456684177654,0.006280016767188236
6,9,509.4694350368796,145085.28091228532,368.97810705841664,615568.5823926768,234.85081464388048,1030.6837287687497,0.011347503754611046,1533.787362779718,0.007398355228358189,57.853981102518276,-1526.1879483804514,-0.6593146330486661,-479985.077272868,471.101798356908,49660.28049978743,0.21560257133760985,16577.60243230348,0.005174440543845412
6,10,1286.2662351725705,60266.46279301101,279.5938991394418,165784.81751099732,220.40351830315626,1019.6658492815659,0.04922566118089804,2181.17171643362,0.022568448329866344,736.0404369003002,1297.4208770956247,20.17006448805472,-107927.74823602052,1892.3629725142016,41807.93868569475,0.9352875624370628,39781.76755348395,0.0008313895102779571
6,11,1734.8032628491187,532742.9929870102,519.924788702712,3076687.049174187,288.8566138312152,1020.677044542516,0.0650856715525531,2508.483876476221,0.02594621881484119,-175.7268186945248,2350.8643038994633,-24.50588653327611,-2566390.523722104,1526.1753556087492,65641.30372680027,1.236627759498509,59759.61727076598,-0.005195351505815991
6,12,1590.2974127437446,379455.90326031833,510.3736742462131,2484704.427180973,264.3913180377627,1041.14838293589,0.059299303932594735,2597.469908010795,0.022829640393411746,29.787827205558187,1754.9007179850596,-30.339495247151376,-2119864.5218293574,1611.1791509044058,58112.93474873539,1.1266867747193001,48350.818788121906,0.00011514397083745367
6,13,1030.1307347034224,123683.61069037727,390.47964008112547,682911.5014989896,218.34754645829486,1002.8796316110031,0.03606400888296425,1750.0764937693161,0.02060710432450273,-179.223506682452,-2882.303014948571,-4.157971619480065,-569030.6697570293,837.1736843351305,70229.3534269474,0.6852161687763209,49252.58180233053,-0.006366874050123431
6,14,2227.543204108178,447279.7530863091,474.22430394761477,2172627.9903819975,290.2188847446559,1008.3945432862478,0.08861463296923854,2856.238092247249,0.031024946137987314,-58.824718835798194,-2630.501600629592,7.02377499053091,-1767855.489677599,2060.529418333026,61859.607623335825,1.6836780264155322,73199.88916625363,-0.007528573580856214
6,15,1230.805530786846,626203.3756533519,668.3590358824443,6062685.926233929,267.6044078565364,1040.6641864916242,0.04058322468657984,2218.306358647838,0.018294688886577967,-327.65613535507885,-5341.5464742576005,-117.47315766622592,-5469609.677008727,936.2969171412531,76668.10439424154,0.7710812690450171,41584.352216757965,-0.00030179527494246863
6,16,1793.7370448341255,113428.34055738436,306.0803605590064,247140.665657312,259.8957242220912,1027.3484012352897,0.07127677438172508,2699.019499987398,0.02640839548660463,1592.4871142126156,-148.14935375275672,24.137139570653687,-138940.23519560287,3166.0208401249984,37176.4162237776,1.3542587132527766,43654.32041464262,0.004065390308688171
6,17,585.7547134888206,126110.85242445477,324.23602149740367,350914.3556041694,249.2053473730187,1027.2716410831194,0.014910223007206019,1570.9208709753145,0.009491390230208686,227.52590422746846,1824.871696528673,24.927378782769665,-232643.53727707738,672.0866654764852,40905.16540142009,0.2832942371369144,18195.842732088953,0.005883806878846414
6,18,694.724134233116,118360.9195122847,364.207431933288,556585.3843686875,222.31887439694745,1028.4501336353155,0.0205182552905564,1694.8664421642827,0.012106119267046987,7.656501652271118,-1442.8841328165,6.0747460214485045,-446416.5248064606,634.4469583471518,55314.81194116388,0.3898468505205716,25801.60717445663,0.002721613249009212
6,19,1549.2253174054147,95246.31623862572,320.44232320305093,330993.3142376238,231.05609451313083,1003.1225523130903,0.060696336266930495,2245.1522484695133,0.02703439657970023,229.67935268308315,2640.2492535219208,32.11365826423827,-236931.47948830167,1689.1957341897053,52809.56253960482,1.1532303890716795,54064.660927916426,-0.005559970317579231
6,20,611.0184039924352,127356.43508658392,378.4593158803153,651139.5382465201,222.4558110469549,1039.6243853339743,0.0164352065055923,1724.9479834515898,0.009527943255834155,54.21182251019229,1242.9572261105932,4.30746844221153,-526749.3101358782,599.1481696371337,52502.035953451064,0.3122689236062537,20064.172029726178,0.005904506928214145
6,21,636.8526694792604,220226.5506578454,366.6691693814223,668053.1208158885,272.40239316907207,1015.5994773995113,0.016000105318256144,1475.9968803602358,0.010840202666519942,93.84343134702067,2548.3505185024114,33.994411335580196,-454719.8507910484,619.3701764270209,47769.47091436897,0.30400200104686675,21843.367388652554,0.003040305231083758
6,22,1952.2590074059574,179081.17517815757,429.1235366768706,1065888.897473736,235.02843990933658,1026.4523548857103,0.07819920166038255,2828.507582064754,0.02764680644882652,-312.0372634832311,-1544.665254983207,-7.826029621400949,-895976.2217171191,1639.4212890187418,68556.39678597685,1.4857848315472684,65423.7702224226,-0.00489086867981052
