EngineID,Cycle,pressure_ratio,temperature_ratio,compressor_efficiency,turbine_efficiency,combustor_efficiency,thermal_efficiency,propulsive_efficiency,overall_efficiency
7,12,9.525043440924572,3.9837652043236,0.8872149835241169,0.996802815374285,0.20435419545156291,0.3424132063447936,0.06941747283817663,0.023769459450872683
7,13,1.4939106341032338,1.1728687219361318,0.8938998114888446,1.0,0.6228424276732845,0.30278553043767664,0.012543604448957987,0.0037980219266781448
7,14,1.7156644721174374,1.2504825652411031,0.7893551052782687,1.0,0.6671744641018876,0.33387682881408076,0.2336011339138811,0.07799400579854003
7,15,5.17763636988171,2.462172729458598,0.8734712805008009,0.980666131640807,0.23617819604607904,0.305345177499766,0.010114828913636388,0.003088514230014068
7,16,5.77158280056347,2.6700539801972143,0.8468020280022488,0.6922904440106891,0.27738015141770034,0.33710287884830475,0.07048378326380038,0.023760286250347068
7,17,4.071379011651659,2.0749826540780805,0.80190782868937,0.9679959616962942,0.2799049110358412,0.30778106795239035,0.02306197896442699,0.0070980405147669
7,18,5.174892681768367,2.4612124386189285,0.8305069103343297,0.8665890270238218,0.30462773771326457,0.3368355628296051,0.09874524338235528,0.03326090963144198
7,19,2.9010975689350484,1.665384149127267,0.8229772596649787,1.0,0.39843284401678153,0.32086276286328635,0.041472325658032515,0.013306924993002274
7,20,7.1601878944384545,3.156065763053459,0.7415130586386394,1.0,0.18901517475616778,0.32748890929481633,0.052175851844501235,0.017087012812083642
7,21,1.618754496542186,1.2165640737897652,0.9111821939387551,0.0,0.6332702813908683,0.32956541902179776,0.10092330757934617,0.033260832151453
7,22,5.038159635024494,2.4133558722585726,0.7835711014783923,1.0,0.2792280007684162,0.3337728164687339,0.07080807986141927,0.023633812244088948
7,23,2.9744782629506843,1.6910673920327395,0.8748049876069653,0.775911120696675,0.3907849448172467,0.32312439250086206,0.05772078430786586,0.01865099336415245
7,24,2.9235188915325843,1.6732316120364046,0.8053034007424318,0.7857602920575664,0.48920057586901466,0.3420166365729429,0.11611219685272689,0.0397123030326651
7,25,5.213541656183411,2.4747395796641936,0.7585728601962375,0.9118910318729198,0.20770589650143662,0.30106414300423584,0.0016134445121996194,0.00048575028935026577
7,26,3.4807161245302556,1.8682506435855895,0.7522930601301333,0.7600612889884462,0.33126540813475003,0.32652098500556387,0.05214828751099788,0.01702751020444437
7,27,7.976224885873154,3.4416787100556037,0.7976987628780303,0.973213513493139,0.18014489488191585,0.3366665596700773,0.16209612675624382,0.054572345330869375
7,28,2.2641378649993076,1.442448252749758,0.953210088947457,0.7621610126588128,0.5157026387518455,0.333977098356637,0.1508574694970043,0.05038293992803437
7,29,2.265324833646045,1.4428636917761157,0.7906309985808122,0.6901067562430343,0.4310851753871256,0.31859872314535836,0.047153411504623315,0.015023016697320639
7,30,3.4706919437462247,1.8647421803111786,0.7591624011983554,1.0,0.3917709880888735,0.3393188427281233,0.10905541986454569,0.03700455886166723
8,1,8.072949457152351,3.475532310003323,0.9261020154102415,0.984681255130801,0.2520534712327734,0.34380228685639336,0.07999215804118899,0.02750148686513881
8,2,3.0564373341922537,1.719753066967289,0.9259437664527171,1.0,0.4950407891432658,0.3334524678124821,0.1755150411048122,0.05852592359460886
8,3,8.286163656797035,3.550157279878962,0.8537344074212053,1.0,0.1848343733345707,0.3300121889084301,0.1339756201720508,0.04421358767334291
8,4,8.741853229537691,3.7096486303381915,0.873068543276821,0.9725493050806316,0.22502246091397501,0.3405418819118191,0.07232169750593244,0.024628566971727547
8,5,1.5439057247532109,1.1903670036636238,0.772770661771544,0.40021668791609405,0.6165565483530039,0.3060755075031444,0.014966012760827943,0.004580729951068948
8,6,4.247692335626947,2.1366923174694312,0.9231358223704179,1.0,0.2923043991032013,0.30385630932472363,0.009599172779776639,0.0029167692134332776
8,7,6.379028630430827,2.882660020650789,0.8721552503673865,0.9330379683876585,0.24463327661438256,0.33012090542384886,0.08192594604033168,0.02704546748453968
8,8,3.702743436547012,1.9459602027914542,0.8797028238964659,1.0,0.3207245336838062,0.31283102398532875,0.029840881084581685,0.009335153386314117
8,9,5.483085458380006,2.569079910433002,0.8700660753507032,1.0,0.2556199251317568,0.3222426032441003,0.06899315904178169,0.02223253517565797
8,10,1.3221509291208604,1.1127528251923011,0.7603260994200577,0.4793609397364859,0.6619985217147725,0.3142971820665267,0.04009851371410116,0.01260284986539797
8,11,2.866692083261788,1.6533422291416258,0.754280089325227,1.0,0.37983725863334666,0.3027779791481362,0.007139029338451089,0.0021615408761754763
8,12,4.994673808476868,2.398135832966904,0.8187292888914541,1.0,0.2696713059592945,0.3213737287653654,0.04740645883239336,0.015235190442528045
8,13,4.066796193411961,2.073378667694186,0.7825005062518104,0.8019545247041342,0.2768434630515447,0.30355329197455794,0.005946802676246968,0.0018051715290978785
8,14,2.5147200517566763,1.5301520181148367,0.9164920756646792,0.314985214180813,0.5430759213491763,0.3418035361018081,0.09911269779026913,0.033877070577303846
8,15,4.572268152734453,2.2502938534570585,0.8168487618860886,0.977930493407868,0.3454978807613368,0.3405924684070367,0.14357103718645095,0.04889921394709179
8,16,6.135831626187044,2.797541069165465,0.7760737526879029,0.9456274701570097,0.2759167930231329,0.3428324718270148,0.09541084107459377,0.03270993448469746
8,17,1.9505967152750792,1.3327088503462776,0.7004495825342528,1.0,0.47989332613927566,0.30827739023833506,0.02782085550301816,0.00857654072866826
8,18,1.384818398013838,1.1346864393048433,0.7443089165020245,0.9981420495869021,0.5791479521488356,0.3021766225584122,0.013275715573967487,0.004011610894187608
8,19,7.337657944830063,3.2181802806905218,0.7920469952591536,0.9854597489393983,0.1889171910833477,0.3304699332554013,0.09677364028182056,0.03198077844481546
8,20,2.2084538679850305,1.4229588537947606,0.7774896398975462,0.9014101467819937,0.42745307643894664,0.3176442677257245,0.09056154855005279,0.028766356773289165
8,21,3.235544711776818,1.7824406491218863,0.7865183713224421,1.0,0.3313767965783957,0.3179220222118528,0.034030750651615045,0.010819125064548782
8,22,6.723626910067132,3.0032694185234963,0.7542327344881583,1.0,0.1838867683580825,0.3235729955307666,0.08411945811058111,0.02721878504326557
8,23,2.2307405537312057,1.430759193805922,0.7721729159295191,1.0,0.45887078279840815,0.325642335709477,0.06077877074052215,0.019792140865494454
8,24,4.137165803459891,2.098008031210962,0.759116868436652,1.0,0.2604252611021556,0.31885643230417665,0.04487006857991628,0.01430710998463584
8,25,4.841885618027737,2.344659966309708,0.6887223569396186,1.0,0.1917887235610481,0.30101999273754726,0.0020190022780147824,0.0006077600510651012
8,26,3.4919286085867576,1.8721750130053652,0.7202248411108979,0.6339856540881561,0.30425448098644586,0.32628849470321225,0.060372284778253286,0.01969878192208992
8,27,7.145664423033261,3.1509825480616414,0.7502613896198173,1.0,0.22397394776572582,0.34481169776043713,0.1243544085467264,0.04287885473499174
8,28,6.358655310109586,2.875529358538355,0.6821919184599027,1.0,0.17808027253801334,0.3291588298434528,0.07178019226786558,0.023627084092828692
8,29,2.6724147210993174,1.585345152384761,0.6599744057766661,1.0,0.31407062950741793,0.3104169693027028,0.03317777040643455,0.010298942937786314
8,30,1.9049175665610816,1.3167211482963785,0.7280128722354803,1.0,0.4011896107585843,0.30491083079857706,0.01698710016220731,0.005179550823317274
9,1,8.676623101864829,3.68681808565269,0.9299242804844235,1.0,0.22127591888739984,0.3361693227684544,0.1291588626518931,0.04341924738723073
9,2,5.305166221519296,2.5068081775317532,0.8517625958829813,1.0,0.24800011114369735,0.302426236767548,0.005283553053385758,0.0015978850666971424
9,3,5.979558105702566,2.742845336995898,0.8760306829137097,1.0,0.22029445209336734,0.30477642422681717,0.007833689285052847,0.002387523808802339
9,4,1.0742970361460726,1.0260039626511255,0.4714965421811912,,0.7824287276173465,0.3062733725612843,0.020826231219465103,0.006378520073326685
9,5,3.7510405695370155,1.9628641993379552,0.7995354948071476,0.6390809659117113,0.3325153117032796,0.31863627121263677,0.03585342896033885,0.011424202914109536
9,6,1.3748692178574193,1.1312042262500968,0.8420183983320345,1.0,0.6812338810067028,0.3154940358855803,0.06646910994752903,0.020970607759068303
9,7,2.1397964291687974,1.398928750209079,0.8786556627338198,1.0,0.6093177898335234,0.33226893159908044,0.19812055079371824,0.06582930374005011
9,8,3.255771803644892,1.789520131275712,0.8607441045220203,1.0,0.43157259039802137,0.3338600884679347,0.08185314900134529,0.027327499566968175
9,9,9.357839150969198,3.9252437028392193,0.8481742486108279,1.0,0.20227628625701066,0.33935423565957784,0.08443644482781948,0.028653865196356793
9,10,6.379068737261406,2.8826740580414922,0.8963336362896475,0.9479384294197345,0.18805068662470642,0.30350740344336086,0.008744720906274856,0.002654087536100355
9,11,4.046230411074762,2.0661806438761667,0.8527275843275884,1.0,0.3026502148356816,0.31405468371067574,0.02765105082261098,0.008683942020362911
9,12,2.1686939060317303,1.4090428671111055,0.9289414721220245,0.0,0.5798970818122163,0.33426106317869586,0.078765070819577,0.02632809631349708
9,13,6.6909837641241605,2.991844317443456,0.8001491151291974,1.0,0.2102663505243946,0.32679576602856664,0.06758688965480894,0.022087109378231492
9,14,5.885904153659672,2.710066453780885,0.8282520962199373,1.0,0.20355658977275884,0.304972194558625,0.012041383604261185,0.0036722871833137797
9,15,3.278590752603261,1.7975067634111412,0.8773341021819275,0.7623006566902477,0.46556182738361884,0.3434889262177922,0.10766784349899831,0.03698271195165623
9,16,7.069032807678809,3.124161482687583,0.8413301695207421,0.9497340640924672,0.1821943143557631,0.3266598496663617,0.11786675247525737,0.038502335644229835
9,17,7.387525868764429,3.23563405406755,0.8391846418602297,1.0,0.2125951215425539,0.33426029481457015,0.08730480874065151,0.029182531108379834
9,18,5.436486067561287,2.55277012364645,0.7696922918757154,0.8332899338456317,0.2137984819328213,0.32031520625135373,0.049418852552492544,0.015829609948056888
9,19,3.4119651475481905,1.8441878016418665,0.7839689251730083,1.0,0.3166167468910674,0.3112804040096602,0.04472782755508616,0.013922896231821634
9,20,2.6498071341732863,1.5774324969606501,0.8208115272518448,1.0,0.37142868787915323,0.3054125855494345,0.010500976768787461,0.003207130465749925
9,21,4.917987219553313,2.3712955268436593,0.7907093561351002,1.0,0.24696288228504518,0.3238645926964307,0.07765333885696969,0.025149166960430406
9,22,4.8181289473604485,2.3363451315761568,0.7653460120345383,1.0,0.2618953843589524,0.32520873853532256,0.0914821024809259,0.029750779146381016
9,23,5.0641575391989555,2.4224551387196342,0.7458636754066044,1.0,0.21373454271627212,0.3088533006937491,0.027799482084298804,0.00858596179931243
9,24,2.867864206742776,1.6537524723599715,0.7963896117226882,1.0,0.35580278270553406,0.32133573349039846,0.04523933065660417,0.01453701349915457
9,25,1.6497561290030154,1.2274146451510553,0.8261020368837629,0.8754628739426433,0.6190372198095918,0.33455685158896065,0.10515167327188045,0.03517921274915139
9,26,7.872520110209451,3.4053820385733076,0.7534279548213557,0.9644282810421066,0.17109333806083343,0.3346720774759994,0.05689890322735559,0.019042474149204944
9,27,2.448587226076157,1.5070055291266549,0.7580689425843647,1.0,0.41776257907025444,0.3247290569082891,0.08088339206022525,0.02626518762326035
9,28,5.6442473499263315,2.625486572474216,0.7362648728242809,1.0,0.19110987114898875,0.31836273272961263,0.03292138949236352,0.010480943524044805
9,29,3.2375873927579772,1.783155587465292,0.7180339347183126,1.0,0.28932654530991286,0.3146511218370423,0.06345841595971746,0.01996726177172677
9,30,5.290699450263978,2.501744807592393,0.7223546696257341,1.0,0.19901357205244694,0.3174952099840771,0.060798966660675406,0.01930338068674604
10,1,9.174080884761253,3.860928309666438,0.9243458962676648,1.0,0.19603339395864403,0.33251448429992264,0.07120216329771238,0.023675750609977713
10,2,3.6357523484094916,1.9225133219433221,0.8517754481435665,0.9511796501982194,0.34173008843996155,0.3159824508834776,0.08153759603984041,0.02576444943581571
10,3,7.0993915136932895,3.1347870297926512,0.9225361339710868,0.9733076293270494,0.19562816507237943,0.3165716053031375,0.03658191796765881,0.01158079649608944
10,4,1.5856030792398739,1.2049610777339559,0.914133481249494,0.0,0.6551563286360049,0.32160171982591285,0.060912551916545515,0.01958958145534624
10,5,2.773481738490189,1.6207186084715661,0.8494021678907946,0.9331866847655564,0.4085287601470687,0.30580354121863873,0.012717627465274398,0.003889095514780331
10,6,1.2360051397718723,1.0826017989201553,1.0,0.0,0.7009548797067658,0.3083084695383774,0.06319431521378926,0.019483342607089168
10,7,4.501202422666602,2.225420847933311,0.9141981525967019,0.5837014117109488,0.37805979853622756,0.34034189217280997,0.08827815263392738,0.030044753504950974
10,8,6.8321128323673195,3.041239491328562,0.8823768941607861,1.0,0.19826713705886342,0.3135180380418421,0.020257492502813244,0.006351089305129334
10,9,4.045734721964177,2.0660071526874617,0.8119468296279527,0.9631345308185144,0.28883437765017245,0.31022718491457185,0.01937042857884777,0.006009233528604715
10,10,5.8283835793750445,2.6899342527812653,0.8293713706325522,0.915057407064382,0.2163709703587311,0.31527435750412547,0.04164571614501298,0.013129826400418152
10,11,1.578438915365516,1.2024536203779306,1.0,1.0,0.6280720200481502,0.3167179530626436,0.05168130662222845,0.016368397644995043
10,12,3.895712827133943,2.01349948949688,0.8068138133944229,1.0,0.3133702973198353,0.31413485006162933,0.04066487505183201,0.012774254427182139
10,13,2.815141201378246,1.635299420482386,0.9227319603787663,0.09601393552350407,0.47023636485095244,0.3332464626629513,0.07102947744532778,0.023670322103453368
10,14,6.862374229529,3.0518309803351498,0.8055060613647296,0.974684539457978,0.19664654268870374,0.31765566439421306,0.025556309236308992,0.008118106389923697
10,15,1.2564965247349686,1.089773783657239,1.0,,0.7688621409134767,0.3314004807995749,0.12101487979383894,0.04010438934758099
10,16,5.303101203723131,2.5060854213030956,0.8275966070107333,0.9320782399949599,0.2700195495928609,0.3337772360700237,0.10701021971796412,0.03571757536870802
10,17,2.4034315558659847,1.4912010445530945,0.8311922839505481,0.7656314415353279,0.43845249587966084,0.3145784361200442,0.04054559928222233,0.012754771213751489
10,18,4.125446604616118,2.0939063116156413,0.7012208082467815,0.9664177148138893,0.2465782991920083,0.3015427351054739,0.006158343094525049,0.0018570036204409914
10,19,1.482864565096672,1.1690025977838352,0.7235473605057079,1.0,0.5769321453858132,0.303380693282654,0.02076023025101708,0.006298253046261087
10,20,3.6862438481517836,1.940185346853124,0.8121783913805167,0.85807153999466,0.4236639785585638,0.34510688548581314,0.15917713201209163,0.05493312426925707
10,21,3.124003207440291,1.7434011226041017,0.8081203405168774,1.0,0.3441209890686952,0.302487118196624,0.006177659987165231,0.0018686625667162038
10,22,1.335879539114907,1.1175578386902174,1.0,0.956138803215238,0.7072924137150776,0.32916897757668057,0.09187358537996454,0.030241934165826795
10,23,7.580125673628607,3.3030439857700125,0.7591405091110259,0.9986509377900084,0.21254203528364668,0.3408443431237258,0.0773754176193655,0.026372973392396595
10,24,3.998530430999682,2.0494856508498884,0.7373869156264711,0.9570975473022559,0.271709143130423,0.31587812476382615,0.04762559993254714,0.015043885197445196
10,25,5.757825472576474,2.665238915401766,0.7071008046888951,0.9223629552154871,0.2328353583275826,0.33529881998146743,0.06026662778381738,0.020207329180176287
10,26,2.246055842384324,1.4361195448345134,0.8535758599383488,0.039376900092466784,0.5221864192344461,0.3409362395840987,0.10693956737894181,0.036459573964926766
10,27,5.19949084207462,2.4698217947261165,0.722437917702374,0.9695964650298659,0.19567113308118886,0.3119717288041774,0.04152900397997077,0.012955875167147045
10,28,2.058388191152564,1.3704358669033974,0.7076176309518125,0.8327348776238239,0.46798052439224186,0.32910983554353535,0.15498513680424442,0.05100713288533721
10,29,2.5318210830643983,1.5361373790725392,0.7603976686672695,0.552821426148624,0.5045217732500832,0.3444808397845697,0.1053202479412836,0.036280807457132476
10,30,1.9778990778145948,1.3422646772351081,0.6833894086661788,0.6429580397450358,0.42185571013339396,0.303040514519526,0.006362075204860784,0.0019279665434929307
