EngineID,Cycle,overall_pressure_ratio,compressor_temperature_ratio,turbine_expansion_ratio,brayton_thermal_efficiency,compressor_work_j_kg,turbine_work_j_kg,net_work_j_kg,heat_added_j_kg,heat_rejected_j_kg,tsfc_kg_per_n_s,thrust_n,specific_thrust_n_s_per_kg,fuel_air_ratio,mass_flow_rate_kg_s
4,24,3.485380863859392,1.5772430542614797,1.2713828681871644,0.3010177420611613,161357.49258872654,161131.60826830936,-225.88432041718625,2303439.7627482396,2303665.647068657,2.730632109117607e-05,64437.8301367989,6443.783013679889,0.17595600801340927,10.0
4,25,6.976029924539732,1.9774716938679513,2.498193752126699,0.42715603221170295,282979.8065418328,283785.7101876479,805.9036458150949,707180.5027427297,706374.5990969146,1.9737359531657424e-05,37793.15833679785,3779.315833679785,0.07459371539302354,10.0
4,26,5.117998409675925,1.8527301991688743,1.6316492933024354,0.3739043550325194,196789.53801655723,231595.86696609802,34806.328949540795,1436191.7304729365,1401385.401523396,2.129806286468127e-05,82365.3693729075,8236.53693729075,0.17542228147768774,10.0
4,27,2.5681741827321654,1.4393249801571937,1.2593199546002718,0.23702336801816448,109161.8240637592,105557.96341811531,-3603.8606456438865,1538576.7219133489,1542180.582558993,2.3602369763408608e-05,42164.781995024925,4216.478199502492,0.0995188775640092,10.0
4,28,6.570761627973671,2.0208522291713034,2.137972657858455,0.41724221151500573,254812.35019317112,282277.09135050955,27464.74115733843,997617.794648791,970153.0534914525,2.0416993447537093e-05,61921.955614425744,6192.195561442574,0.1264260162038413,10.0
4,29,1.7836164761990634,1.2703158611054568,1.1205789038729872,0.15291962428745043,65477.07124629045,76483.42414431646,11006.352898026016,2162666.0500224372,2151659.697124411,2.6329126342448413e-05,42961.17981591488,4296.117981591488,0.11311303311938677,10.0
4,30,4.543058151936911,1.7938014982380448,1.346119352637348,0.35217466277932086,194570.23990579008,179286.4373668905,-15283.802538899588,1800583.140667804,1815866.9432067035,2.692582437233286e-05,54650.65163771234,5465.065163771234,0.14715138478305875,10.0
5,1,3.4984879388154138,1.4875863110341137,1.2095867602778858,0.30177272908364594,128599.48196800423,175695.0876202657,47095.60565226147,2308450.0526089505,2261354.446956689,2.3935358969158855e-05,63721.91762135259,6372.1917621352595,0.15252069724702436,10.0
5,2,3.4956682275224114,1.5362878286246597,1.490729931409481,0.3016106370711852,146458.22684671715,153765.88003442573,7307.65318770858,1060683.2657813514,1053375.612593643,1.719782083486959e-05,43056.88293015163,4305.688293015163,0.07404845583407024,10.0
5,3,6.2492113798316415,1.8603081904905823,1.4246374041734078,0.4087452545758645,192057.39293029127,174584.67889818284,-17472.71403210843,1588320.7614892041,1605793.4755213128,2.217433004241693e-05,76370.28036231472,7637.028036231472,0.1693459802185879,10.0
5,4,6.129100335067203,1.7313950869283565,1.7924297026001386,0.4054914281397981,212868.7999997833,208427.15222541147,-4441.647774371842,904793.9193508797,909235.5671252516,1.858056191058025e-05,44316.9555460456,4431.69555460456,0.08234339362117331,10.0
5,5,1.313573153128388,1.1184276213325273,1.032003616398381,0.07522858834247981,24846.041233896107,20605.298121738135,-4240.743112157972,777543.3452631535,781784.0883753116,1.594196447658162e-05,16077.44007075083,1607.7440070750831,0.025630597848227958,10.0
5,6,4.917266076577069,1.689565122700144,1.3433968486790386,0.36672782539729887,189388.85570910244,169743.32008189437,-19645.535627208068,1920498.553034762,1940144.0886619699,2.4361905805808425e-05,63945.318870870666,6394.531887087067,0.1557829835054535,10.0
5,7,3.697166795932673,1.4966366024220241,1.1320669227849647,0.31272288969203965,121648.21709341215,84254.33213276508,-37393.884960647076,2985087.7431021878,3022481.628062835,2.837222435490739e-05,69206.83078411153,6920.6830784111535,0.19635517298989236,10.0
5,8,5.602870560858474,1.7710268579508044,2.482558666053196,0.3899220662372951,170218.9579392596,183165.3933920611,12946.435452801496,396856.5711181688,383910.13566536736,1.143234503721857e-05,37292.08018954472,3729.208018954472,0.04263359278824986,10.0
5,9,4.249059065461858,1.6250858064796534,1.3521336320508681,0.3396332580879715,162673.0485833012,176084.03269084537,13410.98410754418,1634273.6598302121,1620862.675722668,2.2676202886193144e-05,54531.56564910049,5453.156564910049,0.12365688463607635,10.0
5,10,2.2248083993836714,1.3106296591814663,1.0975278369699817,0.20493912809462766,71615.5180811612,19798.35456630954,-51817.16351485165,1757108.4109488032,1808925.5744636548,2.420599784201166e-05,30787.481310178428,3078.7481310178428,0.07452417061551533,10.0
5,11,6.490902480175064,1.856515515961,2.453419670509404,0.41514854056314043,193106.32724904155,192784.5451540702,-321.78209497136413,414309.82370893244,414631.60580390383,1.4287734799784862e-05,25022.64443504496,2502.264443504496,0.035751690767723485,10.0
5,12,6.8189486968987225,1.9073265522979759,3.3406439422770653,0.42340502907422783,224700.80133664235,227462.5616495203,2761.7603128779447,300443.40546077077,297681.6451478928,1.3089213444735415e-05,22046.97280171403,2204.697280171403,0.02885775328119113,10.0
5,13,6.8592894865602965,1.8905604567683953,1.6807336021168469,0.4243590096672307,212961.5085946257,206356.58209465953,-6604.926499966154,975387.2185551545,981992.1450551206,2.0028601396065477e-05,41599.20183179677,4159.920183179676,0.08331738318835342,10.0
5,14,4.372850300444973,1.6823837726673239,1.929988857994936,0.3449942605432167,151550.18046299787,139542.41514749467,-12007.765315503202,564153.8527291592,576161.6180446624,1.49211787361885e-05,30349.14498739145,3034.914498739145,0.04528450168473671,10.0
5,15,2.491560864089528,1.4080825188398405,1.1396521746194452,0.2303732000688654,114796.93035882628,99014.38678159281,-15782.543577233475,3042472.2828027774,3058254.826380011,2.969456261763617e-05,58255.17571028524,5825.517571028524,0.1729861962930463,10.0
5,16,8.10010836054978,1.9980984732078377,1.4406439552307242,0.4511611816029729,237101.2744266935,242982.70266053083,5881.4282338373305,1845265.6584999806,1839384.230266143,2.6093924264928514e-05,73352.80576149095,7335.2805761490945,0.19140625581603568,10.0
5,17,1.2298020889201866,1.0837536927244455,1.0294168118478875,0.05760659258813028,21737.80028072614,114698.46812685538,92960.66784612925,4661481.167614487,4568520.499768358,3.525249457924948e-05,45809.410225992935,4580.941022599293,0.1614895985670432,10.0
5,18,3.3072754673914084,1.5156414298012972,1.1666497755649634,0.29039713585075044,123076.844013211,157897.05012656818,34820.206113357184,2218503.984816858,2183683.778703501,2.692651416490833e-05,49819.97756689811,4981.997756689811,0.13414783316504972,10.0
5,19,4.557274052596541,1.6996610212061338,3.418102549118296,0.3527640025280423,183985.84183328142,210042.8797204643,26057.037887182873,241459.2840140521,215402.24612686926,1.1628284698352798e-05,18600.05381222391,1860.005381222391,0.02162867211332219,10.0
5,20,2.885635230197351,1.4627228149742344,2.1732826594112167,0.2621070799669518,115886.24082882526,132501.51925568478,16615.278426859513,299962.9904292304,283347.71200237086,1.127090553370046e-05,17792.814916667026,1779.2814916667025,0.02005411361043705,10.0
5,21,5.68845577719207,1.8559827260634019,1.6592591813934163,0.3926368969352394,215490.74383839802,302438.7968944773,86948.05305607925,1552455.5948865216,1465507.5418304426,2.125074222418549e-05,88729.32082234297,8872.932082234296,0.18855639245226644,10.0
5,22,4.5510670329729805,1.7362063827765046,2.086848554199515,0.35248408245488394,175833.4041791456,230085.11229090282,54251.70811175721,695221.8621525972,640970.15404084,1.6350697124060942e-05,41097.26974533784,4109.726974533784,0.06719690102318523,10.0
5,23,2.169761563374405,1.3561560251846894,1.123401058139762,0.19921041370847548,83586.98406482773,160844.74194219543,77257.7578773677,2885162.108009059,2807904.350131691,2.7941677873641868e-05,58413.68124678408,5841.368124678408,0.16321762648112356,10.0
5,24,3.748472830366699,1.6722670701235918,1.3492258701868374,0.31543846449268287,163276.98093626538,257375.8351096436,94098.85417337823,2151045.016943784,2056946.1627704054,2.4703664761003985e-05,78598.65664530563,7859.865664530563,0.19416748644308884,10.0
5,25,0.991281399562377,0.9724848101319031,0.9262362199761167,-0.0025144376572752147,-6334.476318746423,-23210.520764995425,-16876.044446249,678372.7393862315,695248.7838324805,1.6054268186456775e-05,13325.083979511292,1332.5083979511292,0.0213924471814133,10.0
5,26,2.1710416573162905,1.3435016140493259,1.2169138801967356,0.19934891600228866,81743.24675399497,98775.95573992714,17032.70898593217,1511536.341303958,1494503.632318026,2.2021518345883537e-05,41844.98797617728,4184.498797617728,0.09214901704006641,10.0
5,27,5.147328121946036,1.9198914493593655,4.9157516571404924,0.37498231867806264,249595.05492906805,310689.8667843512,61094.81185528313,304897.2161150897,243802.4042598066,1.2347417839982458e-05,31654.220766288807,3165.422076628881,0.03908478902004176,10.0
5,28,4.11432833237831,1.6768241697576065,1.2248491110386746,0.3334176446997138,146134.07585140446,179007.0437942772,32872.967942872754,2205264.8833494303,2172391.9154065573,2.8177782637391707e-05,56363.22102736549,5636.322102736549,0.15881905908523705,10.0
5,29,4.084025808178871,1.6999230732789945,1.5011508371061482,0.33202634858365465,156765.44194464397,205612.7749169536,48847.33297230964,1552637.3384671696,1503790.00549486,2.284552078955198e-05,68352.78391612506,6835.278391612506,0.1561554945979589,10.0
5,30,6.657082235701186,2.083660487620116,4.460989755775479,0.4194123279965071,313212.32841714687,373543.43425748486,60331.10584033799,449735.75444554485,389404.6486052068,1.7328753380578456e-05,34422.20460175665,3442.2204601756653,0.05964938943596539,10.0
6,1,5.9352713264061014,1.774290848131711,1.5306611211272823,0.3999550487554939,182843.71609076447,171146.8362751757,-11696.879815588763,1213477.3161930845,1225174.1960086732,1.862595085870891e-05,67321.15295006311,6732.1152950063115,0.12539204865995018,10.0
6,2,7.38493212296218,1.8684841997418375,1.6073771977342577,0.43640599257654333,204309.22626773952,231559.94711809952,27250.720850359998,1284592.7322402645,1257342.0113899047,1.9604840994180563e-05,73161.34536489275,7316.134536489275,0.14343165427990517,10.0
6,3,5.7968849420370905,1.770859985774819,1.4860689804970761,0.39592547699744673,197112.18641422954,190670.22575037036,-6441.9606638591795,1471836.0932409987,1478278.053904858,2.0431362202125404e-05,74921.76378807767,7492.176378807768,0.1530753692776298,10.0
6,4,6.07489724538614,1.7197448077482416,1.605448706442243,0.403989789479515,199741.66435708958,200546.95460532475,805.2902482351637,1145257.664309657,1144452.374061422,2.0612037261877115e-05,44606.69246128724,4460.669246128724,0.09194348071411455,10.0
6,5,2.8437082388372446,1.4392784237558496,1.240750335841723,0.2590006331243838,107531.56461790585,90809.0374567562,-16722.527161149657,1438709.1198412548,1455431.6470024046,2.0190658687021496e-05,40665.504075633886,4066.5504075633885,0.08210633131268054,10.0
6,6,2.6940545082190726,1.3688817222144005,1.1165281448875524,0.2474073584946611,86461.28902687962,34657.49818217171,-51803.79084470791,1991842.3445700402,2043646.1354147482,2.482125519305285e-05,38375.871429557046,3837.5871429557046,0.09525372980088212,10.0
6,7,3.525882697558905,1.5193063554073887,1.4092074679940176,0.30333004637508376,131873.89453756015,118265.86080749039,-13608.033730069757,1013854.3776380988,1027462.4113681685,1.7916191189976837e-05,37740.48983461613,3774.048983461613,0.067616583148036,10.0
6,8,1.0903821891151935,1.0236010396114168,1.0040904456940631,0.024511078174992096,5674.392281600244,116211.41124267655,110537.0189610763,6467012.711803636,6356475.69284256,3.751084087197987e-05,51165.35212041439,5116.535212041439,0.1919255381547682,10.0
6,9,4.28791078073647,1.5686714565072204,2.1293765670389413,0.34131847431039575,134021.03132490756,139147.1606511675,5126.12932625995,338895.33039601735,333769.2010697574,1.2530792924231154e-05,18111.3897950832,1811.13897950832,0.02269500750922209,10.0
6,10,2.6928908253963337,1.4006785955171746,1.161266132531969,0.24727654724498005,86035.74552163166,90760.64345616939,4724.89793453773,1819031.6788075706,1814306.780873033,2.3461493421261353e-05,41962.93926991757,4196.293926991757,0.09845132236179607,10.0
6,11,5.749808201407762,1.74021443951581,1.6799408936350164,0.39450306982260663,211936.11355083875,257419.90026642865,45483.7867155899,1327162.849047007,1281679.062331417,2.0904980352186534e-05,62268.1011472422,6226.8101147242205,0.1301713431051062,10.0
6,12,6.517927617083984,1.8463513585074565,1.4919887450038072,0.41590165065546936,221051.46748114747,256655.5692007592,35604.10171961173,1401929.0361622656,1366324.934442654,2.3278231889698754e-05,50948.2886961327,5094.82886961327,0.11859860786518947,10.0
6,13,5.6531797100561985,1.7953858876697972,2.026277781846169,0.391468260556594,171712.96341993156,205290.7080820026,33577.744662071025,671412.7583537573,637835.0136916863,1.4142011451086288e-05,51002.65829609985,5100.265829609985,0.0721280177659285,10.0
6,14,4.886161357795448,1.7082788348507334,1.3901023433117499,0.36556705430768965,200667.2815232604,183064.69176102185,-17602.589762238553,1880128.6866381553,1897731.2764003938,2.3302431023881505e-05,76056.12725850088,7605.612725850088,0.17722926593847707,10.0
6,15,9.764951944702469,2.0903714072323716,2.760266364894494,0.47985206978514827,288724.68108031515,302189.7260859681,13465.045005652937,656137.2998589834,642672.2548533304,1.8530028088005782e-05,43802.6585754058,4380.26585754058,0.08116644937315969,10.0
6,16,2.1816759226072793,1.3060752299492304,1.0718139677922787,0.20048752410255744,77723.63745555916,39865.79763700919,-37857.83981854997,3109222.31861033,3147080.15842888,3.075367363516722e-05,46353.33991463002,4635.333991463002,0.14255354876345017,10.0
6,17,2.742895762815431,1.3956490456045074,1.5463527615303576,0.251292200579299,99395.34407705214,108460.84995477949,9065.505877727352,574509.3425206213,565443.8366428938,1.5086155029338863e-05,19766.763603064268,1976.676360306427,0.029820446014412038,10.0
6,18,4.760474999107183,1.696387329020313,2.1130017412114284,0.3607415156557179,152524.46393414302,154912.51799248063,2388.0540583376132,488145.29798847175,485757.24393013417,1.4924281256308912e-05,27496.47361662091,2749.647361662091,0.0410365105811128,10.0
6,19,3.3813967480979374,1.5534522955796328,1.3588599134657096,0.29487110949990547,126049.95068274887,141846.7545155717,15796.803832822829,1573236.9166658605,1557440.1128330377,2.1557995966636976e-05,56309.81317638594,5630.981317638594,0.12139267253386099,10.0
6,20,5.063317380717076,1.7291035141420312,2.2449737659537745,0.37194928782993164,161952.5633742408,156909.5032430754,-5043.060131165403,440340.68789940217,445383.74803056754,1.508570010689051e-05,21789.12001317777,2178.912001317777,0.0328704130111846,10.0
6,21,2.998780909735698,1.465419550060801,1.9939960681551758,0.270214949319456,127899.33576519851,161896.65670538388,33997.32094018537,493609.67486262304,459612.35392243764,1.372259134827049e-05,23319.36426901279,2331.936426901279,0.03200021063651229,10.0
6,22,6.003772958784531,1.8373396230938397,1.5886556627403465,0.40191546997514294,192689.96887426387,235069.7783974409,42379.80952317704,1458374.7145565788,1415994.9050334017,2.2914752203403007e-05,68252.27780448736,6825.227780448736,0.1563984033207651,10.0
6,23,6.848747952646781,1.8994102004396558,1.986358446453511,0.4241123938444906,222080.2657889551,239864.25158650216,17783.985797547066,1032513.5232830911,1014729.5374855442,2.0434125713814217e-05,60377.14534327087,6037.714534327088,0.12337541781856295,10.0
6,24,4.410065790662345,1.7263599624385042,1.9943285558467332,0.3466432039536398,198374.82379394956,248288.47714539734,49913.65335144778,880865.115592622,830951.4622411742,1.729930745362484e-05,51849.03586297942,5184.903586297942,0.08969524125677016,10.0
6,25,2.62232600233646,1.3959336958771982,1.1754000721770652,0.24158749364540888,107128.64245112275,89212.52972354332,-17916.112727579428,2427851.9074828676,2445768.0202104473,2.8335820185670756e-05,48844.39093339875,4884.4390933398745,0.1384045878567394,10.0
6,26,8.20153951550293,2.052012984293229,3.0030834331391594,0.4531575647612981,279243.2716988644,311567.23344112,32323.961742255604,658506.9243669439,626182.9626246883,1.9328829858411252e-05,40888.879605115966,4088.8879605115967,0.07903341969883484,10.0
6,27,2.492124053352669,1.3955664466649507,1.7163311014156761,0.2304274615795786,105234.19696355608,101493.43564699104,-3740.76131656504,417993.06667073123,421733.8279872963,1.4812535655048315e-05,15405.804310725716,1540.5804310725716,0.02281990256473217,10.0
6,28,2.147609669290578,1.3077725036049248,1.09869476289609,0.19684782709025217,72418.8394081051,133613.41065400717,61194.57124590207,2423502.2259534677,2362307.6547075654,2.750136434918258e-05,46394.34508505372,4639.434508505372,0.12759077879257702,10.0
6,29,2.7347541232885395,1.43170627075747,1.467553638167153,0.25063270730352305,101867.5111302835,122203.47821373,20335.967083446507,832743.3516730419,812407.3845895954,1.862564253716207e-05,25696.66739437313,2569.666739437313,0.047861694128394174,10.0
6,30,3.7050286052900367,1.6136695361538096,1.5195210068613312,0.3130818289966263,131767.6544200016,172888.7068601215,41121.05244011991,1142839.8379480953,1101718.7855079754,2.1372414198883337e-05,43884.70892408866,4388.470892408866,0.09379221761230548,10.0
7,1,9.367981104292134,1.9885009257382877,2.784101637548483,0.47362297092078054,270705.62213058275,267142.0743374346,-3563.5477931481437,502600.6695813778,506164.21737452596,1.533716834009559e-05,36076.48030886434,3607.648030886434,0.0553311051615196,10.0
7,2,3.854940809307723,1.5433315267905499,1.5701845559868575,0.32093861778506394,147475.87731093875,139595.65239775664,-7880.224913182115,930809.8124800125,938690.0373931947,1.661847490791254e-05,40810.59584762839,4081.059584762839,0.06782098630707721,10.0
7,3,2.813855752403098,1.3646257647463744,1.2525106702938869,0.2567678867454031,97062.45310655645,84607.67604181601,-12454.77706474044,822389.6884201486,834844.465484889,1.7844769871097046e-05,19345.564959166142,1934.5564959166143,0.03452171547226787,10.0
7,4,6.055957561446758,1.7876980704031975,3.385036498108832,0.40344747333174213,200678.50410478763,216869.16787780696,16190.663773019332,282659.9013671096,266469.2375940903,1.0402533345936492e-05,29283.659418690077,2928.3659418690077,0.030462424359397073,10.0
7,5,5.16638648865648,1.6962751478637308,1.3945150203310783,0.375631713787422,174312.6283361274,96222.09863575721,-78090.5297003702,1401247.0218360783,1479337.5515364483,2.1588141589595233e-05,48578.197921634805,4857.81979216348,0.1048713014899633,10.0
7,6,4.362383260063046,1.6188977626630765,1.4942487680073775,0.3445719788134669,145869.6248300104,148405.36398858394,2535.7391585735313,1074402.5493948131,1071866.8102362396,1.7701971680753737e-05,48790.69891627299,4879.069891627299,0.08636915705000464,10.0
7,7,6.033779107097031,1.7657224948888945,1.9670612910266525,0.40282547817074277,214100.5074925337,237796.217993775,23695.710501241294,837377.5220067163,813681.811505475,1.64132410223797e-05,51962.99538296067,5196.299538296067,0.08528811674653371,10.0
7,8,2.5173031202969858,1.338863016375985,1.107914639873044,0.23262216360282917,82052.44244304483,92234.76873861658,10182.326295571751,2372927.6301972126,2362745.3039016407,2.6877412386313005e-05,37855.96738364965,3785.596738364965,0.10174704466531663,10.0
7,9,8.315394399040647,1.9909376563998973,1.7148926657369186,0.4553084907460325,251892.86476381955,265221.89484866254,13329.03008484299,1274568.3580455028,1261239.32796066,2.087138430631106e-05,76109.88547780932,7610.988547780932,0.15885186693166814,10.0
7,10,2.8116505423680698,1.3660189405055185,1.3656210704449594,0.25659616342422986,93598.83514582457,72833.91196411462,-20764.92318170995,552536.7937083829,573301.7168900927,1.5645192510052008e-05,15570.977196196543,1557.0977196196543,0.02436109358041248,10.0
7,11,5.414475295469665,1.6991756132347196,1.3244662869903865,0.38398792053596853,192401.2331462204,127973.22888055544,-64428.004265664946,2218964.3548721443,2283392.3591378094,2.6330842965421015e-05,70256.12843660053,7025.612843660053,0.18499030852225784,10.0
7,12,9.525043440924572,2.024055880334144,1.6048469703996904,0.47604414108216464,230384.27998394507,225177.56519078373,-5206.714793161344,1325481.400420809,1330688.1152139702,2.2207274551548775e-05,68029.15339699958,6802.915339699958,0.15107420869965965,10.0
7,13,1.4939106341032338,1.136464480471498,1.0805067072238628,0.10872294284691497,29519.230083156453,44252.95000872058,14733.719925564128,1318355.533219545,1303621.813293981,1.9061144664584442e-05,25867.93726210297,2586.793726210297,0.04930724943273391,10.0
7,14,1.7156644721174374,1.2121011498117868,1.097611601622507,0.1434125483648615,46944.7694473734,34294.27973092722,-12650.48971644618,611988.7362765415,624639.2259929875,1.5998214935444874e-05,13354.097093195722,1335.4097093195721,0.02136417155657448,10.0
7,15,5.17763636988171,1.689743866689756,1.5407995591149801,0.37596392452188254,155786.4698694867,177420.49356494707,21634.023695460375,1170047.59154066,1148413.5678451995,1.8392594670532454e-05,62735.14977048367,6273.514977048368,0.11538621813236534,10.0
7,16,5.77158280056347,1.7712530181216568,1.3450874497905887,0.39507541292861126,167525.20175056203,113745.289705198,-53779.912045364035,1631356.6856328344,1685136.5976781985,2.3765710083749254e-05,57647.94450863572,5764.794450863572,0.13700443361163014,10.0
7,17,4.071379011651659,1.6183550980588137,1.7674182466405153,0.33148993646207414,173409.08414183362,194676.08111609513,21266.996974261507,880583.1692699943,859316.1722957328,1.65176404024514e-05,44269.72447508296,4426.972447508297,0.07312313895950219,10.0
7,18,5.174892681768367,1.7251344902453536,1.4583633225661212,0.37586957169715196,161175.69484896047,129903.21347009091,-31272.48137886956,1078242.9892740697,1109515.4706529393,2.043776133278903e-05,40336.87721776667,4033.687721776667,0.08243954694867303,10.0
7,19,2.9010975689350484,1.4341636593605385,1.1484333342569895,0.263246904622629,112557.28722868304,162070.86891029644,49513.5816816134,3206982.6138785454,3157469.0321969315,3.0124509196433626e-05,62166.31172232947,6216.6311722329465,0.18727296291876736,10.0
7,20,7.1601878944384545,2.0233256684610255,1.9463892790156636,0.4314335422173048,280877.4558546874,311695.3789561753,30817.92310148792,1136112.1526234846,1105294.2295219966,2.086974273555878e-05,66946.15009992947,6694.615009992946,0.13971489297216305,10.0
7,21,1.618754496542186,1.1625737619489873,1.0240741099618937,0.12902176590720305,37959.433514693854,-19717.548756515414,-57676.98227120927,2504211.2641108166,2561888.246382026,2.838510949407102e-05,32437.67415885531,3243.7674158855307,0.09207469327321059,10.0
7,22,5.038159635024494,1.7531333836659366,1.3842603104287896,0.37112200616352553,193612.97858029132,197727.39266558012,4114.414085288794,1724703.6297591762,1720589.2156738874,2.5234128672184337e-05,56954.57939751973,5695.457939751973,0.14371991849871518,10.0
7,23,2.9744782629506843,1.419584457551576,1.1818923348459855,0.2685003090453605,107099.37727566909,87364.53311611708,-19734.844159552013,2043416.9146941607,2063151.7588537124,2.5384388833379445e-05,47941.24158561555,4794.124158561555,0.12169591175642455,10.0
7,24,2.9235188915325843,1.4474154895393554,1.112850494510884,0.26487086223449774,122585.46340988907,75166.99300300935,-47418.470406879715,2770626.842846075,2818045.3132529547,3.0717894904448516e-05,42857.25871417618,4285.725871417619,0.13164847690748244,10.0
7,25,5.213541656183411,1.7986459488000601,1.5421522802619767,0.37726951853548873,215364.54914275967,236706.22352026004,21341.67437750037,1736576.3202423605,1715234.6458648604,2.2393966517093492e-05,86821.6202032448,8682.16202032448,0.1944280455791272,10.0
7,26,3.4807161245302556,1.571703579093884,1.2301909035708436,0.30074264243259197,162218.53845549282,142578.29803210107,-19640.240423391748,2805692.1323367883,2825332.37276018,3.0134273357873087e-05,65310.161996267474,6531.016199626747,0.19680742746424984,10.0
7,27,7.976224885873154,2.02059753452641,4.758989963300192,0.44877140234153445,279368.74829594477,294610.6178316724,15241.86953572766,286017.12966690684,270775.2601311792,1.4753538021483401e-05,25024.920614195496,2502.49206141955,0.036920611776613696,10.0
7,28,2.2641378649993076,1.2770501840490402,1.1869482300059466,0.20891522829647446,63710.725517836945,48341.22670125531,-15369.498816581632,1028797.8411586051,1044167.3399751866,2.0156896205396642e-05,23050.225692850752,2305.0225692850754,0.04646210068017595,10.0
7,29,2.265324833646045,1.3343423594895398,1.1236930829894607,0.20907440548605605,90458.19424551543,67136.36658583133,-23321.827659684102,2596149.3253170387,2619471.152976723,2.825042583212089e-05,49573.66858247744,4957.366858247744,0.14004772475154204,10.0
7,30,3.4706919437462247,1.5649510340453279,1.2390001325174103,0.30015586123539784,135348.4019852238,142482.0575998426,7133.655614618794,1757029.469209357,1749895.8135947383,2.596113978065879e-05,40214.37576903843,4021.437576903843,0.10440110305319446,10.0
8,1,8.072949457152351,1.8858581762866127,1.4342744003400478,0.45066868635999324,252033.9971434498,236089.90685699086,-15944.09028645893,1903107.989038493,1919052.079324952,2.6025110450092627e-05,67439.5712685832,6743.9571268583195,0.1755122290971771,10.0
8,2,3.0564373341922537,1.4079356073607534,1.3953830180456985,0.2741659722401242,97198.88269353652,104554.8861493117,7356.003455775179,654434.8105475787,647078.8070918034,1.5777199048208713e-05,19507.75928686357,1950.775928686357,0.030777780125338862,10.0
8,3,8.286163656797035,1.976972892740509,4.261621632800367,0.4547661375499096,260244.34990277485,263161.98605901684,2917.6361562419916,233489.48751998137,230571.85136373938,1.1592765264801965e-05,25345.84639737516,2534.584639737516,0.02938284477224968,10.0
8,4,8.741853229537691,1.987648107026517,1.5261168093281536,0.46302511609621366,229651.644047956,205606.2785945995,-24045.3654533565,1389460.3274740435,1413505.6929274,2.254152553786493e-05,63784.91352974245,6378.491352974245,0.14378092572611958,10.0
8,5,1.5439057247532109,1.1716797060727635,1.0434042696469665,0.11712957217039899,44992.11493449165,23446.361614040496,-21545.753320451153,4529296.095403782,4550841.848724234,3.2939841891299605e-05,51881.510145362976,5188.151014536297,0.1708968741270113,10.0
8,6,4.247692335626947,1.556956447114166,1.5348499208230864,0.33956190206546366,138256.25065380606,181401.81942380083,43145.568769994774,1106950.33952144,1063804.770751445,1.751753715768415e-05,50316.21620250906,5031.621620250906,0.08814161869615215,10.0
8,7,6.379028630430827,1.8043160459501904,1.9127508124398642,0.4122792942294041,207873.30427518126,203000.60917236158,-4872.695102819678,815422.3722491106,820295.0673519304,1.7871314293091422e-05,43397.83069514558,4339.7830695145585,0.07755762719913169,10.0
8,8,3.702743436547012,1.5179877256396983,1.2672727178566479,0.31303359749841553,149011.85239219287,161304.44337116848,12292.590978975612,1851297.2289077106,1839004.6379287352,2.3684552174093926e-05,56627.6942089848,5662.76942089848,0.13412015779913372,10.0
8,9,5.483085458380006,1.723142197593993,2.0975985317491985,0.3861948445785812,210519.99390618326,251312.97039882868,40792.97649264542,709954.1404331955,669161.1639405502,1.5874642761641957e-05,40654.885645251605,4065.4885645251607,0.06453817861337749,10.0
8,10,1.3221509291208604,1.1096800393020332,1.0100086572880045,0.07697357055855836,31305.819773815027,6685.111461504565,-24620.70831231046,4572543.837028406,4597164.545340717,3.452008147563517e-05,46491.09468091157,4649.109468091157,0.16048763762765367,10.0
8,11,2.866692083261788,1.4675591946193718,1.2165213975790687,0.26072171111530096,120096.89168881059,124307.7220985314,4210.8304097208165,1788683.7562759672,1784472.9258662462,2.197434352838673e-05,49859.16111655257,4985.916111655257,0.10956223344123081,10.0
8,12,4.994673808476868,1.715975088746943,1.479911556463279,0.3695584124999183,198354.6392721463,233700.77089442845,35346.13162228215,1436128.628645914,1400782.4970236318,2.1604470900014337e-05,57304.967076172,5730.4967076172,0.12380434936234377,10.0
8,13,4.066796193411961,1.6330437594895058,1.2929951223337244,0.3312633984051796,156258.0995424448,145564.27200781016,-10693.827534634649,2151581.29443153,2162275.1219661646,2.418114640199689e-05,74810.69450566173,7481.069450566172,0.18090083562764706,10.0
8,14,2.5147200517566763,1.3303815110799104,1.074558285488538,0.23241778295082027,89093.04430487011,29507.461571132615,-59585.582733737494,4229953.73720456,4289539.319938298,3.639290701227375e-05,49778.305422576064,4977.830542257607,0.1811577240472373,10.0
8,15,4.572268152734453,1.668958631464008,1.5206714298308908,0.35335268488728655,162810.45501050065,142920.68259441387,-19889.77241608678,884032.0617732137,903921.8341893004,1.972469434286381e-05,30199.19330154059,3019.919330154059,0.05956698572739483,10.0
8,16,6.135831626187044,1.8795825571765459,1.4509697009071512,0.40568907789246533,223126.05708766714,191143.11794927946,-31982.93913838768,1519277.7192508674,1551260.6583892552,2.4583920591679658e-05,52117.15922916061,5211.715922916061,0.12812441039536088,10.0
8,17,1.9505967152750792,1.301576662797462,1.1730845448398497,0.1743992757701186,81051.08441639089,106648.39267713064,25597.308260739752,1842684.6763300267,1817087.368069287,2.3173891271125716e-05,38521.83321993116,3852.1833219931164,0.08927007746031235,10.0
